latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,label,cluster_id,distinct_days,distance_to_industrial_m,distance_to_farmland_m,historical_mean_frp,historical_max_frp,historical_std_frp,frp_deviation,night_detection_ratio,class_label,ndvi,ndbi,ndwi,alert_high_frp,alert_new_cluster
29.67744,75.96014,355.64,0.33,0.55,2025-10-25,839,N20,VIIRS,n,2,299.24,14.06,D,0,unclassified,26,2,3309.6,4632.1,11.533333333333333,17.72,7.764697890667308,1.2191,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.67715,75.95669,351.18,0.33,0.55,2025-10-25,839,N20,VIIRS,n,2,306.73,17.72,D,0,unclassified,26,2,3008.9,4449.6,11.533333333333333,17.72,7.764697890667308,1.5364,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.83964,75.98256,353.01,0.33,0.56,2025-10-25,839,N20,VIIRS,n,2,299.2,4.64,D,0,unclassified,-1,0,3127.7,1.7,,,,,,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.96058,75.85046,337.23,0.33,0.55,2025-10-25,839,N20,VIIRS,n,2,301.26,3.29,D,0,unclassified,-1,0,3971.7,3214.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.67203,75.95721,349.04,0.33,0.55,2025-10-25,839,N20,VIIRS,n,2,301.36,4.69,D,0,unclassified,25,1,2786.5,3970.8,3.915,4.69,1.096015510839149,1.198,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.06126,75.84692,332.48,0.33,0.55,2025-10-25,839,N20,VIIRS,n,2,299.56,2.73,D,0,unclassified,-1,0,7809.9,7046.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.2478,76.05528,342.85,0.54,0.42,2025-10-26,820,N20,VIIRS,n,2,306.48,10.5,D,0,unclassified,-1,0,1955.1,10532.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.27397,76.19479,302.92,0.39,0.36,2025-10-26,2044,N20,VIIRS,n,2,289.19,0.61,N,0,unclassified,-1,0,2734.9,15104.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.59568,75.46747,333.21,0.51,0.41,2025-10-26,820,N20,VIIRS,l,2,303.75,2.87,D,0,unclassified,27,1,12055.9,24783.3,2.64,2.87,0.3252691193458118,1.0871,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.59266,75.47051,331.71,0.51,0.41,2025-10-26,820,N20,VIIRS,l,2,302.77,2.41,D,0,unclassified,27,1,11627.0,24375.9,2.64,2.87,0.3252691193458118,0.9129,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.57997,75.89602,332.19,0.54,0.42,2025-10-26,820,N20,VIIRS,n,2,303.91,1.67,D,0,unclassified,28,3,2498.8,18736.8,1.9425,4.29,1.0458318630230605,0.8597,0.75,Natural Fire,unavailable,unavailable,unavailable,0,0
30.41232,75.18552,340.3,0.49,0.41,2025-10-26,820,N20,VIIRS,n,2,302.98,7.77,D,0,unclassified,-1,0,15305.3,7700.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.45914,76.05954,330.02,0.55,0.42,2025-10-26,820,N20,VIIRS,l,2,302.51,3.88,D,0,unclassified,-1,0,8405.8,15410.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.31577,75.67078,330.36,0.52,0.42,2025-10-26,820,N20,VIIRS,n,2,302.63,1.75,D,0,unclassified,29,2,6478.8,12395.1,3.995,6.24,3.1749094475275985,0.438,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.26376,76.16291,335.39,0.55,0.43,2025-10-26,820,N20,VIIRS,n,2,305.77,6.41,D,0,industrial_nearby,30,1,374.1,18373.4,6.41,6.41,0.0,1.0,0.0,Unknown,unavailable,unavailable,unavailable,0,0
30.25983,76.16349,338.89,0.55,0.43,2025-10-26,820,N20,VIIRS,n,2,308.23,6.41,D,0,industrial_nearby,30,1,806.4,18474.4,6.41,6.41,0.0,1.0,0.0,Unknown,unavailable,unavailable,unavailable,0,0
30.22658,75.94654,344.74,0.54,0.42,2025-10-26,820,N20,VIIRS,n,2,307.4,13.28,D,0,unclassified,31,2,3322.8,1085.5,10.996666666666668,14.5,5.048389182039489,1.2076,0.0,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.97401,75.15631,337.55,0.49,0.4,2025-10-26,820,N20,VIIRS,n,2,303.89,6.45,D,0,industrial_nearby,-1,0,936.9,26034.4,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
30.03304,75.78163,331.34,0.52,0.42,2025-10-26,820,N20,VIIRS,n,2,304.79,3.64,D,0,unclassified,-1,0,7803.7,10383.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.87055,75.09864,332.91,0.48,0.4,2025-10-26,820,N20,VIIRS,l,2,307.55,4.33,D,0,unclassified,32,1,3206.8,24627.8,4.33,4.33,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.87117,75.10365,335.27,0.48,0.4,2025-10-26,820,N20,VIIRS,n,2,306.57,4.33,D,0,unclassified,32,1,3508.8,24188.2,4.33,4.33,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.92136,76.16327,330.88,0.55,0.42,2025-10-26,820,N20,VIIRS,l,2,304.81,2.7,D,0,unclassified,-1,0,8631.4,12505.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.80065,75.9712,334.79,0.53,0.42,2025-10-26,820,N20,VIIRS,n,2,302.92,4.92,D,0,unclassified,33,1,4109.6,323.1,4.99,5.06,0.09899494936611612,0.986,0.0,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.79949,75.97468,332.51,0.53,0.42,2025-10-26,820,N20,VIIRS,n,2,301.72,5.06,D,0,unclassified,33,1,4391.3,375.3,4.99,5.06,0.09899494936611612,1.014,0.0,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.6584,75.37521,330.29,0.5,0.41,2025-10-26,820,N20,VIIRS,n,2,302.78,1.64,D,0,unclassified,-1,0,9656.5,9813.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.22747,75.94412,343.05,0.54,0.42,2025-10-26,820,N20,VIIRS,n,2,306.85,14.5,D,0,unclassified,31,2,3356.6,969.7,10.996666666666668,14.5,5.048389182039489,1.3186,0.0,Agricultural Burning,unavailable,unavailable,unavailable,0,0
30.12268,75.79216,333.25,0.38,0.36,2025-10-27,801,N20,VIIRS,n,2,303.84,1.7,D,0,unclassified,-1,0,2218.7,2630.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.24077,75.9443,336.02,0.38,0.36,2025-10-27,801,N20,VIIRS,n,2,304.23,2.8,D,0,unclassified,34,2,2284.5,298.4,4.136666666666667,6.23,1.8359284662898319,0.6769,0.0,Agricultural Burning,unavailable,unavailable,unavailable,0,0
30.38556,76.48602,333.63,0.39,0.36,2025-10-27,801,N20,VIIRS,n,2,304.78,4.28,D,0,industrial_nearby,35,1,669.6,4319.4,4.28,4.28,0.0,1.0,0.0,Unknown,unavailable,unavailable,unavailable,0,0
30.38497,76.48201,333.12,0.39,0.36,2025-10-27,801,N20,VIIRS,n,2,306.44,4.28,D,0,unclassified,35,1,1059.4,3936.4,4.28,4.28,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.43544,75.7707,335.35,0.38,0.36,2025-10-27,801,N20,VIIRS,n,2,304.97,5.76,D,0,unclassified,-1,0,9849.1,13111.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.52856,75.71165,330.33,0.38,0.36,2025-10-27,801,N20,VIIRS,n,2,302.29,2.13,D,0,unclassified,36,1,13439.3,22603.4,2.13,2.13,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.37935,75.25006,333.21,0.38,0.36,2025-10-27,801,N20,VIIRS,n,2,303.0,3.74,D,0,unclassified,-1,0,12283.5,10187.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.52527,75.71231,337.3,0.38,0.36,2025-10-27,801,N20,VIIRS,n,2,302.77,2.13,D,0,unclassified,36,1,13524.7,22357.3,2.13,2.13,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.56629,75.96217,344.68,0.38,0.36,2025-10-27,801,N20,VIIRS,n,2,306.06,6.63,D,0,unclassified,37,2,4631.9,17937.6,7.9,9.17,1.7960512242138305,0.8392,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.64717,75.56622,299.8,0.49,0.4,2025-10-27,2026,N20,VIIRS,n,2,287.17,0.59,N,0,industrial_nearby,-1,0,783.6,0.0,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
30.14664,75.9505,340.43,0.38,0.36,2025-10-27,801,N20,VIIRS,n,2,305.13,2.69,D,0,unclassified,-1,0,9236.4,6220.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.40394,75.51939,336.02,0.38,0.36,2025-10-27,801,N20,VIIRS,n,2,303.71,5.0,D,0,unclassified,-1,0,3401.7,3509.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.13408,75.9122,333.04,0.38,0.36,2025-10-27,801,N20,VIIRS,l,2,303.22,4.13,D,0,unclassified,38,3,7889.0,7272.3,3.783333333333333,4.13,0.397156560229506,1.0916,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.15225,75.05898,333.66,0.39,0.36,2025-10-27,801,N20,VIIRS,n,2,303.52,6.47,D,0,unclassified,-1,0,3988.1,38867.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.98227,75.29868,332.56,0.39,0.36,2025-10-27,801,N20,VIIRS,l,2,303.01,6.54,D,0,unclassified,-1,0,3180.8,20146.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.66699,75.56965,332.27,0.38,0.36,2025-10-27,801,N20,VIIRS,n,2,305.11,2.43,D,0,industrial_direct,-1,0,0.0,51.0,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
29.62678,75.28893,334.42,0.39,0.36,2025-10-27,801,N20,VIIRS,n,2,302.94,3.15,D,0,unclassified,-1,0,3634.3,17975.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.8048,76.00473,335.08,0.38,0.36,2025-10-27,801,N20,VIIRS,n,2,305.21,2.66,D,0,unclassified,5,2,6099.9,198.1,3.41,4.16,1.0606601717798212,0.7801,0.0,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.85777,76.33624,333.91,0.39,0.36,2025-10-27,801,N20,VIIRS,n,2,305.49,1.19,D,0,unclassified,-1,0,4177.2,7111.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.91147,76.17142,344.73,0.38,0.36,2025-10-27,801,N20,VIIRS,n,2,305.93,7.73,D,0,unclassified,-1,0,9860.4,12389.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.84443,76.15556,339.86,0.38,0.36,2025-10-27,801,N20,VIIRS,n,2,305.72,4.05,D,0,unclassified,-1,0,5578.1,12414.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.95326,75.81741,334.1,0.38,0.36,2025-10-27,801,N20,VIIRS,n,2,304.43,2.06,D,0,unclassified,-1,0,2203.7,4761.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.07099,76.10355,337.94,0.38,0.36,2025-10-27,801,N20,VIIRS,n,2,304.92,4.71,D,0,unclassified,39,2,8503.1,16204.6,6.883333333333333,9.13,2.2109123305398914,0.6843,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.14106,76.25386,333.31,0.39,0.36,2025-10-27,801,N20,VIIRS,n,2,304.99,2.52,D,0,unclassified,-1,0,4212.5,11658.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.07244,75.90822,332.89,0.38,0.36,2025-10-27,801,N20,VIIRS,n,2,304.22,2.25,D,0,unclassified,-1,0,10305.8,2100.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.93465,75.0177,344.17,0.39,0.36,2025-10-27,801,N20,VIIRS,n,2,308.99,11.27,D,0,unclassified,-1,0,1480.7,34503.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.89412,75.89812,333.24,0.38,0.36,2025-10-27,801,N20,VIIRS,l,2,304.75,8.37,D,0,unclassified,-1,0,4642.2,4380.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.17941,75.30119,332.43,0.54,0.42,2025-10-28,742,N20,VIIRS,n,2,300.87,4.46,D,0,unclassified,-1,0,11886.8,25226.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.69912,75.53395,302.52,0.61,0.53,2025-10-28,2007,N20,VIIRS,n,2,288.62,1.11,N,0,unclassified,-1,0,4140.4,1091.9,,,,,,Agricultural Burning,unavailable,unavailable,unavailable,0,0
30.49652,76.05996,332.04,0.49,0.41,2025-10-28,742,N20,VIIRS,l,2,303.27,4.08,D,0,unclassified,-1,0,11867.6,17318.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.18281,75.82574,332.37,0.51,0.41,2025-10-28,742,N20,VIIRS,n,2,300.43,2.82,D,0,unclassified,-1,0,4588.8,6686.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.08067,76.05669,337.21,0.5,0.41,2025-10-28,742,N20,VIIRS,n,2,299.39,7.4,D,0,unclassified,-1,0,5068.4,11930.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.92825,75.03806,331.42,0.57,0.43,2025-10-28,742,N20,VIIRS,n,2,298.44,2.77,D,0,unclassified,-1,0,3403.2,32423.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.84449,75.48749,335.03,0.54,0.42,2025-10-28,742,N20,VIIRS,n,2,296.79,10.25,D,0,industrial_nearby,-1,0,495.1,8444.7,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
29.87872,76.01804,335.74,0.51,0.41,2025-10-28,742,N20,VIIRS,n,2,282.12,5.52,D,0,unclassified,-1,0,4405.1,4569.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.0753,75.73413,331.71,0.52,0.41,2025-10-28,742,N20,VIIRS,n,2,299.8,3.94,D,0,unclassified,-1,0,2483.8,9647.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.82815,75.60455,367.0,0.77,0.77,2025-10-29,904,N20,VIIRS,h,2,296.02,22.82,D,0,industrial_nearby,40,1,251.2,9229.6,24.83,26.84,2.8425692603699217,0.919,0.0,Unknown,unavailable,unavailable,unavailable,0,0
30.29899,75.75141,343.11,0.79,0.78,2025-10-29,904,N20,VIIRS,n,2,296.34,12.64,D,0,unclassified,41,1,9172.4,17356.3,10.46,12.64,3.0829855659733485,1.2084,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.29768,75.75187,338.43,0.79,0.78,2025-10-29,904,N20,VIIRS,n,2,295.97,8.28,D,0,unclassified,41,1,9025.3,17270.3,10.46,12.64,3.0829855659733485,0.7916,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.29797,75.76027,329.81,0.79,0.78,2025-10-29,904,N20,VIIRS,n,2,295.11,8.28,D,0,unclassified,-1,0,8660.9,16511.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.16111,75.24487,338.67,0.73,0.76,2025-10-29,904,N20,VIIRS,n,2,296.16,6.98,D,0,unclassified,-1,0,11598.6,30844.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.15874,75.77969,346.3,0.79,0.78,2025-10-29,904,N20,VIIRS,n,2,296.32,16.34,D,0,unclassified,42,1,4825.9,5535.5,13.844999999999999,16.34,3.5284628381208716,1.1802,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.15747,75.78046,346.15,0.79,0.78,2025-10-29,904,N20,VIIRS,n,2,296.66,11.35,D,0,unclassified,42,1,4673.8,5382.8,13.844999999999999,16.34,3.5284628381208716,0.8198,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.93051,75.01273,340.1,0.71,0.75,2025-10-29,904,N20,VIIRS,n,2,297.5,7.37,D,0,unclassified,-1,0,1717.1,34751.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.84027,75.16959,336.93,0.72,0.76,2025-10-29,904,N20,VIIRS,n,2,296.14,5.65,D,0,unclassified,-1,0,2860.8,17118.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.8253,75.60292,367.0,0.77,0.77,2025-10-29,904,N20,VIIRS,h,2,297.7,26.84,D,0,industrial_nearby,40,1,64.9,8922.6,24.83,26.84,2.8425692603699217,1.081,0.0,Unknown,unavailable,unavailable,unavailable,0,0
30.1123,75.03275,331.39,0.71,0.75,2025-10-29,904,N20,VIIRS,n,2,296.99,5.87,D,0,unclassified,-1,0,2726.9,43949.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.38672,75.46746,340.66,0.32,0.55,2025-10-29,724,N20,VIIRS,n,2,299.66,3.13,D,0,unclassified,-1,0,5689.4,4845.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.58822,75.5186,350.47,0.32,0.54,2025-10-29,724,N20,VIIRS,n,2,300.34,12.32,D,0,unclassified,-1,0,7826.2,22922.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.80417,75.87996,353.52,0.63,0.54,2025-10-29,724,N20,VIIRS,n,2,302.08,36.24,D,0,unclassified,43,3,3251.5,1057.7,22.1275,36.24,13.776454248705164,1.6378,0.0,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.86218,75.93,355.01,0.63,0.54,2025-10-29,724,N20,VIIRS,n,2,302.26,19.23,D,0,unclassified,-1,0,3537.5,816.0,,,,,,Agricultural Burning,unavailable,unavailable,unavailable,0,0
30.08263,75.87461,341.15,0.62,0.54,2025-10-29,724,N20,VIIRS,n,2,300.5,7.39,D,0,unclassified,44,1,7444.2,5490.5,8.825,10.26,2.029396462005392,0.8374,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.13132,75.90678,333.12,0.62,0.54,2025-10-29,724,N20,VIIRS,n,2,299.53,3.87,D,0,unclassified,38,3,7940.9,7679.4,3.783333333333333,4.13,0.397156560229506,1.0229,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.0807,75.87589,341.47,0.62,0.54,2025-10-29,724,N20,VIIRS,n,2,300.39,10.26,D,0,unclassified,44,1,7677.6,5291.2,8.825,10.26,2.029396462005392,1.1626,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.15412,75.75855,338.74,0.63,0.54,2025-10-29,724,N20,VIIRS,n,2,300.66,4.1,D,0,unclassified,-1,0,6161.1,6823.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.27433,75.91542,349.23,0.61,0.54,2025-10-29,724,N20,VIIRS,n,2,302.56,11.65,D,0,unclassified,45,2,2093.5,2578.0,7.76,11.65,5.50129075763134,1.5013,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.4056,75.93928,335.65,0.61,0.53,2025-10-29,724,N20,VIIRS,n,2,299.78,4.1,D,0,unclassified,-1,0,5515.2,2971.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.16085,75.99064,333.04,0.61,0.53,2025-10-29,724,N20,VIIRS,n,2,299.28,8.44,D,0,unclassified,-1,0,10333.9,6118.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.24781,76.13867,342.66,0.43,0.62,2025-10-30,845,N20,VIIRS,n,2,295.48,6.77,D,0,unclassified,46,1,3200.7,18307.7,6.015,6.77,1.0677312395916867,1.1255,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.21547,75.9379,341.2,0.42,0.61,2025-10-30,845,N20,VIIRS,n,2,295.77,6.09,D,0,unclassified,-1,0,4198.9,0.0,,,,,,Agricultural Burning,unavailable,unavailable,unavailable,0,0
30.2522,76.13753,348.65,0.43,0.62,2025-10-30,845,N20,VIIRS,n,2,295.37,5.26,D,0,unclassified,46,1,2968.8,18297.6,6.015,6.77,1.0677312395916867,0.8745,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.19173,75.37299,349.77,0.39,0.59,2025-10-30,845,N20,VIIRS,n,2,297.41,6.98,D,0,unclassified,-1,0,10288.1,19060.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.18625,75.37347,336.31,0.39,0.59,2025-10-30,845,N20,VIIRS,n,2,296.36,5.19,D,0,unclassified,-1,0,9777.5,19461.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.15913,75.22998,336.12,0.38,0.59,2025-10-30,845,N20,VIIRS,n,2,297.87,3.02,D,0,unclassified,47,2,11680.0,32170.0,3.23,3.44,0.2969848480983499,0.935,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.10191,75.43023,331.56,0.39,0.59,2025-10-30,845,N20,VIIRS,n,2,297.65,2.13,D,0,unclassified,-1,0,1758.7,24726.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.16924,75.9284,341.07,0.42,0.61,2025-10-30,845,N20,VIIRS,n,2,297.57,5.47,D,0,unclassified,-1,0,6066.2,3272.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.18586,76.27196,330.84,0.44,0.62,2025-10-30,845,N20,VIIRS,n,2,297.29,2.98,D,0,unclassified,-1,0,3362.5,11428.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.53699,75.06702,338.55,0.37,0.58,2025-10-30,845,N20,VIIRS,n,2,299.06,2.72,D,0,unclassified,-1,0,28247.5,17341.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.27361,75.91575,342.74,0.42,0.61,2025-10-30,845,N20,VIIRS,n,2,297.47,3.87,D,0,unclassified,45,2,2015.9,2492.4,7.76,11.65,5.50129075763134,0.4987,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.13999,75.72429,331.44,0.41,0.6,2025-10-30,845,N20,VIIRS,n,2,297.47,1.79,D,0,unclassified,-1,0,6913.6,9366.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.10584,75.41632,343.89,0.39,0.59,2025-10-30,845,N20,VIIRS,n,2,298.15,4.24,D,0,unclassified,48,1,2284.7,24788.3,4.175000000000001,4.24,0.09192388155425142,1.0156,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.13778,75.39002,330.5,0.39,0.59,2025-10-30,845,N20,VIIRS,n,2,296.21,1.92,D,0,unclassified,-1,0,5023.4,22763.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.27927,75.91527,367.0,0.42,0.61,2025-10-30,845,N20,VIIRS,h,2,297.89,15.12,D,0,unclassified,-1,0,2638.8,3107.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.35012,75.86964,367.0,0.42,0.61,2025-10-30,845,N20,VIIRS,h,2,295.56,14.21,D,0,unclassified,49,1,2612.7,7363.3,13.65,14.21,0.7919595949289339,1.041,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.29379,75.71292,367.0,0.41,0.6,2025-10-30,845,N20,VIIRS,h,2,297.75,9.28,D,0,unclassified,-1,0,10978.1,17016.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.30964,75.85973,341.7,0.42,0.61,2025-10-30,845,N20,VIIRS,n,2,297.06,3.56,D,0,unclassified,-1,0,7128.0,8849.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.33319,76.03625,346.33,0.43,0.62,2025-10-30,845,N20,VIIRS,n,2,297.62,6.23,D,0,unclassified,-1,0,7869.0,12981.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.34751,75.86927,367.0,0.42,0.61,2025-10-30,845,N20,VIIRS,h,2,297.06,13.09,D,0,unclassified,49,1,2900.8,7638.4,13.65,14.21,0.7919595949289339,0.959,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.38975,75.90567,335.02,0.42,0.61,2025-10-30,845,N20,VIIRS,n,2,295.45,7.91,D,0,unclassified,50,2,3805.5,2182.6,6.463333333333334,9.73,4.182072851270448,1.2238,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.38945,75.90124,347.99,0.42,0.61,2025-10-30,845,N20,VIIRS,n,2,296.17,9.73,D,0,unclassified,50,2,3511.4,2237.3,6.463333333333334,9.73,4.182072851270448,1.5054,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.42402,75.50932,367.0,0.4,0.6,2025-10-30,845,N20,VIIRS,h,2,296.99,7.21,D,0,unclassified,51,1,5790.8,5804.0,7.994999999999999,8.78,1.1101576464628795,0.9018,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.42352,75.50956,352.24,0.4,0.6,2025-10-30,845,N20,VIIRS,n,2,296.48,8.78,D,0,unclassified,51,1,5731.2,5746.2,7.994999999999999,8.78,1.1101576464628795,1.0982,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.45892,75.79011,335.05,0.41,0.61,2025-10-30,845,N20,VIIRS,n,2,296.85,2.26,D,0,unclassified,52,2,8732.1,12179.9,2.0549999999999997,2.26,0.2899137802864841,1.0998,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.41936,75.12862,344.85,0.38,0.59,2025-10-30,845,N20,VIIRS,n,2,297.95,4.02,D,0,unclassified,-1,0,16364.9,11266.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.53751,75.77922,342.54,0.41,0.61,2025-10-30,845,N20,VIIRS,n,2,298.69,5.45,D,0,unclassified,-1,0,9642.4,18453.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.53743,75.72408,339.02,0.41,0.61,2025-10-30,845,N20,VIIRS,n,2,297.3,2.89,D,0,unclassified,-1,0,14114.4,22257.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.52321,75.18038,331.15,0.38,0.59,2025-10-30,845,N20,VIIRS,n,2,297.4,2.35,D,0,unclassified,-1,0,17597.8,7589.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.11325,75.74374,367.0,0.41,0.6,2025-10-30,845,N20,VIIRS,h,2,298.64,7.57,D,0,unclassified,53,2,5079.4,7343.5,6.165,7.57,1.9869700551341989,1.2279,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.30542,76.22616,367.0,0.44,0.62,2025-10-30,845,N20,VIIRS,h,2,297.44,11.79,D,0,unclassified,-1,0,6552.7,11310.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.10673,75.73139,334.69,0.41,0.6,2025-10-30,845,N20,VIIRS,n,2,296.77,2.29,D,0,unclassified,-1,0,3768.8,8628.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.10628,75.41338,342.37,0.39,0.59,2025-10-30,845,N20,VIIRS,n,2,298.54,4.11,D,0,unclassified,48,1,2504.9,24851.5,4.175000000000001,4.24,0.09192388155425142,0.9844,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.05598,75.33902,351.16,0.38,0.59,2025-10-30,845,N20,VIIRS,n,2,297.18,8.32,D,0,unclassified,54,1,7677.1,27828.8,7.645,8.32,0.9545941546018393,1.0883,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.05568,75.33498,337.14,0.38,0.59,2025-10-30,845,N20,VIIRS,n,2,297.57,6.97,D,0,unclassified,54,1,7649.7,27806.0,7.645,8.32,0.9545941546018393,0.9117,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
