latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
30.20249,75.99736,332.01,0.43,0.38,2025-10-01,0748,N20,VIIRS,n,2,298.99,2.75,D,0
29.60012,76.00414,341.04,0.45,0.39,2025-10-05,0813,N20,VIIRS,n,2,300.03,5.12,D,0
29.7611,76.00002,330.6,0.45,0.39,2025-10-05,0813,N20,VIIRS,n,2,298.17,4.52,D,0
29.78485,75.98659,334.48,0.45,0.39,2025-10-05,0813,N20,VIIRS,n,2,298.02,4.55,D,0
29.81153,75.96793,331.64,0.45,0.39,2025-10-05,0813,N20,VIIRS,n,2,297.91,2.7,D,0
29.89064,76.1143,333.97,0.46,0.39,2025-10-05,0813,N20,VIIRS,n,2,298.19,3.03,D,0
30.19914,75.99145,339.58,0.46,0.39,2025-10-05,0813,N20,VIIRS,n,2,298.55,3.94,D,0
29.78472,75.08794,340.64,0.42,0.37,2025-10-06,0755,N20,VIIRS,n,2,294.12,6.97,D,0
29.78812,75.08717,354.69,0.42,0.37,2025-10-06,0755,N20,VIIRS,n,2,295.83,6.97,D,0
29.78307,75.05737,342.88,0.42,0.37,2025-10-06,0755,N20,VIIRS,n,2,294.51,3.66,D,0
29.78234,75.05311,342.85,0.42,0.37,2025-10-06,0755,N20,VIIRS,n,2,294.17,3.66,D,0
29.78502,75.04807,356.25,0.42,0.38,2025-10-06,0755,N20,VIIRS,n,2,296.15,13.41,D,0
29.78574,75.05235,356.52,0.42,0.37,2025-10-06,0755,N20,VIIRS,l,2,296.65,7.42,D,0
29.78987,75.05584,347.73,0.42,0.37,2025-10-06,0755,N20,VIIRS,n,2,294.82,7.42,D,0
30.05647,75.06976,347.23,0.41,0.37,2025-10-06,0755,N20,VIIRS,n,2,294.9,6.05,D,0
30.05986,75.06899,331.96,0.41,0.37,2025-10-06,0755,N20,VIIRS,n,2,294.36,2.03,D,0
29.63078,75.98431,333.61,0.38,0.36,2025-10-11,0801,N20,VIIRS,n,2,301.78,1.9,D,0
29.65539,75.35033,330.34,0.39,0.36,2025-10-11,0801,N20,VIIRS,n,2,298.72,1.93,D,0
30.49711,75.93646,346.49,0.38,0.36,2025-10-11,0801,N20,VIIRS,n,2,302.34,4.88,D,0
30.10147,75.95094,338.76,0.62,0.54,2025-10-13,0723,N20,VIIRS,n,2,301.18,10.49,D,0
30.21504,75.31666,340.18,0.38,0.59,2025-10-14,0845,N20,VIIRS,n,2,297.48,3.05,D,0
29.85327,76.1269,344.44,0.44,0.46,2025-10-15,0826,N20,VIIRS,n,2,303.14,6.56,D,0
29.84515,76.14574,334.12,0.4,0.37,2025-10-16,0807,N20,VIIRS,n,2,303.05,5.13,D,0
29.84457,76.14159,333.38,0.4,0.37,2025-10-16,0807,N20,VIIRS,l,2,304.81,3.11,D,0
29.84795,76.14098,334.23,0.4,0.37,2025-10-16,0807,N20,VIIRS,n,2,303.33,3.11,D,0
29.80225,76.00471,337.39,0.44,0.38,2025-10-17,0748,N20,VIIRS,n,2,304.39,4.16,D,0
29.8292,75.89053,344.52,0.44,0.39,2025-10-17,0748,N20,VIIRS,n,2,306.95,16.34,D,0
30.08471,76.46263,338.88,0.42,0.38,2025-10-17,0748,N20,VIIRS,n,2,306.07,3.6,D,0
30.43985,76.29572,330.35,0.42,0.38,2025-10-17,0748,N20,VIIRS,n,2,303.46,1.7,D,0
30.45531,76.09606,330.36,0.43,0.38,2025-10-17,0748,N20,VIIRS,n,2,304.6,1.92,D,0
29.61365,75.90078,332.13,0.52,0.5,2025-10-18,0729,N20,VIIRS,n,2,301.49,1.84,D,0
29.92807,76.16788,350.98,0.47,0.64,2025-10-19,0711,N20,VIIRS,n,2,301.2,4.82,D,0
29.92689,76.165,338.33,0.47,0.64,2025-10-19,0711,N20,VIIRS,n,2,301.35,4.97,D,0
29.62736,75.94775,332.69,0.51,0.66,2025-10-19,0851,N20,VIIRS,n,2,299.11,3.25,D,0
29.81916,75.75153,343.74,0.5,0.66,2025-10-19,0851,N20,VIIRS,n,2,301.31,5.31,D,0
30.52027,76.49154,333.7,0.56,0.69,2025-10-19,0851,N20,VIIRS,n,2,302.33,4.9,D,0
30.54483,76.47221,337.26,0.56,0.69,2025-10-19,0851,N20,VIIRS,n,2,300.74,3.86,D,0
30.52236,76.49075,330.35,0.56,0.69,2025-10-19,0851,N20,VIIRS,l,2,301.89,7.26,D,0
30.54702,76.47131,339.83,0.56,0.69,2025-10-19,0851,N20,VIIRS,n,2,301.12,4.87,D,0
29.61888,76.1256,332.26,0.54,0.51,2025-10-20,0832,N20,VIIRS,n,2,300.96,2.5,D,0
29.63499,76.19781,331.66,0.55,0.51,2025-10-20,0832,N20,VIIRS,n,2,300.4,3.35,D,0
29.6208,75.25886,343.53,0.48,0.48,2025-10-20,0832,N20,VIIRS,n,2,303.74,5.66,D,0
29.70117,75.91295,342.43,0.53,0.5,2025-10-20,0832,N20,VIIRS,n,2,301.73,5.26,D,0
30.06583,75.12061,337.72,0.48,0.48,2025-10-20,0832,N20,VIIRS,n,2,300.47,3.63,D,0
30.35181,75.83276,335.95,0.53,0.5,2025-10-20,0832,N20,VIIRS,n,2,302.09,3.48,D,0
30.40948,75.97054,330.6,0.54,0.51,2025-10-20,0832,N20,VIIRS,n,2,303.68,3.35,D,0
29.68876,76.43228,334.6,0.47,0.4,2025-10-21,0813,N20,VIIRS,n,2,297.94,3.28,D,0
29.71413,76.45778,330.37,0.47,0.4,2025-10-21,0813,N20,VIIRS,n,2,298.8,2.75,D,0
29.71776,76.4572,341.87,0.47,0.4,2025-10-21,0813,N20,VIIRS,n,2,298.96,5.77,D,0
29.60539,75.28342,332.49,0.42,0.38,2025-10-21,0813,N20,VIIRS,n,2,298.78,12.41,D,0
29.77246,76.06223,333.23,0.45,0.39,2025-10-21,0813,N20,VIIRS,n,2,300.28,5.23,D,0
29.78554,76.05053,343.37,0.45,0.39,2025-10-21,0813,N20,VIIRS,n,2,300.16,11.81,D,0
29.84782,76.12331,333.13,0.46,0.39,2025-10-21,0813,N20,VIIRS,n,2,300.7,4.54,D,0
29.86161,76.08742,334.16,0.45,0.39,2025-10-21,0813,N20,VIIRS,n,2,300.41,9.11,D,0
29.87589,76.11387,335.71,0.46,0.39,2025-10-21,0813,N20,VIIRS,n,2,299.03,5.25,D,0
30.35337,75.9839,333.66,0.45,0.39,2025-10-21,0813,N20,VIIRS,n,2,300.55,4.84,D,0
30.35505,75.98095,335.02,0.46,0.39,2025-10-21,0814,N20,VIIRS,n,2,301.37,8.01,D,0
30.46714,75.75323,332.01,0.45,0.39,2025-10-21,0814,N20,VIIRS,n,2,297.89,17.28,D,0
30.59003,76.47472,338.6,0.48,0.4,2025-10-21,0814,N20,VIIRS,n,2,302.46,3.84,D,0
30.30668,76.42312,300.56,0.38,0.36,2025-10-21,2038,N20,VIIRS,n,2,290.51,0.26,N,0
29.90365,75.71961,328.9,0.39,0.36,2025-10-21,2038,N20,VIIRS,n,2,291.15,4.63,N,0
29.8433,75.01755,300.77,0.4,0.37,2025-10-21,2038,N20,VIIRS,n,2,288.36,1.16,N,0
29.64232,76.19769,345.02,0.39,0.36,2025-10-22,0755,N20,VIIRS,n,2,304.32,7.84,D,0
29.86014,76.02709,332.6,0.4,0.37,2025-10-22,0755,N20,VIIRS,n,2,303.16,3.11,D,0
29.90176,75.72305,337.04,0.4,0.37,2025-10-22,0755,N20,VIIRS,n,2,304.33,3.24,D,0
29.95806,75.77026,332.74,0.4,0.37,2025-10-22,0755,N20,VIIRS,n,2,302.05,2.73,D,0
29.89113,75.07599,346.54,0.42,0.37,2025-10-22,0755,N20,VIIRS,n,2,306.43,5.48,D,0
29.89453,75.07523,349.68,0.42,0.37,2025-10-22,0755,N20,VIIRS,n,2,309.84,5.49,D,0
29.89793,75.07446,348.68,0.42,0.37,2025-10-22,0755,N20,VIIRS,n,2,305.18,5.49,D,0
29.9028,75.08221,345.34,0.42,0.37,2025-10-22,0755,N20,VIIRS,n,2,306.59,4.67,D,0
29.90547,75.07719,342.38,0.42,0.37,2025-10-22,0755,N20,VIIRS,n,2,304.85,4.67,D,0
29.9062,75.08144,355.81,0.42,0.37,2025-10-22,0755,N20,VIIRS,l,2,306.08,4.67,D,0
29.91033,75.08494,339.86,0.42,0.37,2025-10-22,0755,N20,VIIRS,n,2,306.65,3.36,D,0
29.9096,75.08067,349.33,0.42,0.37,2025-10-22,0755,N20,VIIRS,n,2,304.28,6.53,D,0
29.91372,75.08418,349.69,0.42,0.37,2025-10-22,0755,N20,VIIRS,n,2,305.51,3.36,D,0
29.95946,75.16642,336.03,0.41,0.37,2025-10-22,0755,N20,VIIRS,n,2,303.39,4.75,D,0
29.95875,75.16218,347.81,0.41,0.37,2025-10-22,0755,N20,VIIRS,n,2,304.85,4.75,D,0
29.96285,75.16565,337.93,0.41,0.37,2025-10-22,0755,N20,VIIRS,n,2,302.46,4.75,D,0
29.96214,75.16142,344.5,0.41,0.37,2025-10-22,0755,N20,VIIRS,n,2,305.65,4.75,D,0
29.96409,75.1522,334.26,0.41,0.37,2025-10-22,0755,N20,VIIRS,n,2,302.81,4.7,D,0
30.36901,76.45713,332.38,0.39,0.36,2025-10-22,0755,N20,VIIRS,n,2,301.46,3.86,D,0
30.30909,76.0415,333.41,0.39,0.36,2025-10-22,0755,N20,VIIRS,n,2,304.45,2.96,D,0
30.4047,76.23431,331.5,0.39,0.36,2025-10-22,0755,N20,VIIRS,n,2,300.03,1.7,D,0
29.90166,75.71896,300.65,0.39,0.44,2025-10-22,2019,N20,VIIRS,n,2,289.47,0.35,N,0
30.19373,75.98875,338.54,0.4,0.45,2025-10-23,0736,N20,VIIRS,n,2,303.79,3.63,D,0
30.24935,76.17947,331.63,0.39,0.44,2025-10-23,0736,N20,VIIRS,l,2,302.54,1.51,D,0
30.24629,76.03957,339.05,0.4,0.44,2025-10-23,0736,N20,VIIRS,n,2,303.09,3.93,D,0
29.85132,76.13932,330.07,0.38,0.59,2025-10-24,0717,N20,VIIRS,n,2,299.73,4.24,D,0
29.80311,75.86716,367,0.39,0.6,2025-10-24,0717,N20,VIIRS,h,2,297.05,9.11,D,0
29.80216,75.86321,341.54,0.39,0.6,2025-10-24,0717,N20,VIIRS,n,2,298.52,9.11,D,0
29.80418,75.86497,367,0.39,0.6,2025-10-24,0717,N20,VIIRS,h,2,300.96,17.42,D,0
30.10234,75.70455,330.76,0.4,0.6,2025-10-24,0717,N20,VIIRS,n,2,298.76,1.77,D,0
30.26677,76.16926,330.49,0.37,0.58,2025-10-24,0717,N20,VIIRS,n,2,301.94,1.72,D,0
30.24504,75.91579,353.94,0.38,0.59,2025-10-24,0717,N20,VIIRS,n,2,301.21,6.11,D,0
30.25198,76.17417,338.69,0.67,0.74,2025-10-24,0858,N20,VIIRS,n,2,299.68,6.5,D,0
30.24694,75.91629,344.15,0.65,0.73,2025-10-24,0858,N20,VIIRS,n,2,298.33,6.77,D,0
30.25302,76.17268,341.51,0.67,0.74,2025-10-24,0858,N20,VIIRS,n,2,299.79,7.75,D,0
30.24271,75.91494,339.38,0.65,0.73,2025-10-24,0858,N20,VIIRS,n,2,298.05,7.94,D,0
29.68766,75.74946,332.72,0.76,0.77,2025-10-25,0658,N20,VIIRS,n,2,297.67,5.83,D,0
30.09829,75.84077,367,0.73,0.76,2025-10-25,0658,N20,VIIRS,h,2,298.3,22.32,D,0
30.09622,75.8335,335.08,0.73,0.76,2025-10-25,0658,N20,VIIRS,n,2,299.16,18.23,D,0
29.64262,75.73102,353.91,0.32,0.55,2025-10-25,0839,N20,VIIRS,n,2,302.01,5.4,D,0
29.67232,75.96066,339.02,0.33,0.55,2025-10-25,0839,N20,VIIRS,n,2,299.75,3.14,D,0
29.67203,75.95721,349.04,0.33,0.55,2025-10-25,0839,N20,VIIRS,n,2,301.36,4.69,D,0
29.67744,75.96014,355.64,0.33,0.55,2025-10-25,0839,N20,VIIRS,n,2,299.24,14.06,D,0
29.67715,75.95669,351.18,0.33,0.55,2025-10-25,0839,N20,VIIRS,n,2,306.73,17.72,D,0
29.83964,75.98256,353.01,0.33,0.56,2025-10-25,0839,N20,VIIRS,n,2,299.2,4.64,D,0
29.96058,75.85046,337.23,0.33,0.55,2025-10-25,0839,N20,VIIRS,n,2,301.26,3.29,D,0
30.02078,76.2032,333.4,0.35,0.56,2025-10-25,0839,N20,VIIRS,n,2,298.47,2.57,D,0
30.06126,75.84692,332.48,0.33,0.55,2025-10-25,0839,N20,VIIRS,n,2,299.56,2.73,D,0
30.07469,75.64024,349.58,0.32,0.55,2025-10-25,0839,N20,VIIRS,n,2,300.73,6.07,D,0
30.07974,75.63971,367,0.32,0.55,2025-10-25,0839,N20,VIIRS,h,2,302.03,6.07,D,0
30.07889,75.64005,367,0.32,0.55,2025-10-25,0839,N20,VIIRS,h,2,300.9,7.18,D,0
30.07863,75.6367,353.14,0.32,0.55,2025-10-25,0839,N20,VIIRS,n,2,303.24,7.18,D,0
30.15718,76.046,341.14,0.34,0.56,2025-10-25,0839,N20,VIIRS,n,2,300.19,2.34,D,0
30.15049,75.96117,347.05,0.34,0.56,2025-10-25,0839,N20,VIIRS,n,2,301.49,4.22,D,0
30.2746,75.92745,336.27,0.33,0.56,2025-10-25,0839,N20,VIIRS,n,2,300.2,2.48,D,0
30.2489,75.19943,341.25,0.6,0.53,2025-10-25,0839,N20,VIIRS,n,2,302.81,9.25,D,0
30.24567,75.19806,335.31,0.6,0.53,2025-10-25,0839,N20,VIIRS,n,2,302.36,5.3,D,0
30.42245,76.32781,340.95,0.36,0.57,2025-10-25,0839,N20,VIIRS,n,2,301.3,4.88,D,0
30.57273,75.03302,340.27,0.6,0.53,2025-10-25,0839,N20,VIIRS,n,2,299.8,5.65,D,0
30.57762,75.0325,331.72,0.6,0.53,2025-10-25,0839,N20,VIIRS,n,2,299.01,5.65,D,0
30.57525,75.03024,343.23,0.6,0.53,2025-10-25,0839,N20,VIIRS,n,2,300.35,10.12,D,0
29.6584,75.37521,330.29,0.5,0.41,2025-10-26,0820,N20,VIIRS,n,2,302.78,1.64,D,0
29.79949,75.97468,332.51,0.53,0.42,2025-10-26,0820,N20,VIIRS,n,2,301.72,5.06,D,0
29.80065,75.9712,334.79,0.53,0.42,2025-10-26,0820,N20,VIIRS,n,2,302.92,4.92,D,0
29.92136,76.16327,330.88,0.55,0.42,2025-10-26,0820,N20,VIIRS,l,2,304.81,2.7,D,0
29.87117,75.10365,335.27,0.48,0.4,2025-10-26,0820,N20,VIIRS,n,2,306.57,4.33,D,0
29.87055,75.09864,332.91,0.48,0.4,2025-10-26,0820,N20,VIIRS,l,2,307.55,4.33,D,0
30.03304,75.78163,331.34,0.52,0.42,2025-10-26,0820,N20,VIIRS,n,2,304.79,3.64,D,0
29.97401,75.15631,337.55,0.49,0.4,2025-10-26,0820,N20,VIIRS,n,2,303.89,6.45,D,0
30.22658,75.94654,344.74,0.54,0.42,2025-10-26,0820,N20,VIIRS,n,2,307.4,13.28,D,0
30.22747,75.94412,343.05,0.54,0.42,2025-10-26,0820,N20,VIIRS,n,2,306.85,14.5,D,0
30.25983,76.16349,338.89,0.55,0.43,2025-10-26,0820,N20,VIIRS,n,2,308.23,6.41,D,0
30.2478,76.05528,342.85,0.54,0.42,2025-10-26,0820,N20,VIIRS,n,2,306.48,10.5,D,0
30.26376,76.16291,335.39,0.55,0.43,2025-10-26,0820,N20,VIIRS,n,2,305.77,6.41,D,0
30.31577,75.67078,330.36,0.52,0.42,2025-10-26,0820,N20,VIIRS,n,2,302.63,1.75,D,0
30.45914,76.05954,330.02,0.55,0.42,2025-10-26,0820,N20,VIIRS,l,2,302.51,3.88,D,0
30.41232,75.18552,340.3,0.49,0.41,2025-10-26,0820,N20,VIIRS,n,2,302.98,7.77,D,0
30.57997,75.89602,332.19,0.54,0.42,2025-10-26,0820,N20,VIIRS,n,2,303.91,1.67,D,0
30.59266,75.47051,331.71,0.51,0.41,2025-10-26,0820,N20,VIIRS,l,2,302.77,2.41,D,0
30.59568,75.46747,333.21,0.51,0.41,2025-10-26,0820,N20,VIIRS,l,2,303.75,2.87,D,0
30.27397,76.19479,302.92,0.39,0.36,2025-10-26,2044,N20,VIIRS,n,2,289.19,0.61,N,0
29.66699,75.56965,332.27,0.38,0.36,2025-10-27,0801,N20,VIIRS,n,2,305.11,2.43,D,0
29.62678,75.28893,334.42,0.39,0.36,2025-10-27,0801,N20,VIIRS,n,2,302.94,3.15,D,0
29.8048,76.00473,335.08,0.38,0.36,2025-10-27,0801,N20,VIIRS,n,2,305.21,2.66,D,0
29.85777,76.33624,333.91,0.39,0.36,2025-10-27,0801,N20,VIIRS,n,2,305.49,1.19,D,0
29.84443,76.15556,339.86,0.38,0.36,2025-10-27,0801,N20,VIIRS,n,2,305.72,4.05,D,0
29.91147,76.17142,344.73,0.38,0.36,2025-10-27,0801,N20,VIIRS,n,2,305.93,7.73,D,0
29.89412,75.89812,333.24,0.38,0.36,2025-10-27,0801,N20,VIIRS,l,2,304.75,8.37,D,0
29.95326,75.81741,334.1,0.38,0.36,2025-10-27,0801,N20,VIIRS,n,2,304.43,2.06,D,0
30.07099,76.10355,337.94,0.38,0.36,2025-10-27,0801,N20,VIIRS,n,2,304.92,4.71,D,0
30.07244,75.90822,332.89,0.38,0.36,2025-10-27,0801,N20,VIIRS,n,2,304.22,2.25,D,0
29.93465,75.0177,344.17,0.39,0.36,2025-10-27,0801,N20,VIIRS,n,2,308.99,11.27,D,0
29.98227,75.29868,332.56,0.39,0.36,2025-10-27,0801,N20,VIIRS,l,2,303.01,6.54,D,0
30.14106,76.25386,333.31,0.39,0.36,2025-10-27,0801,N20,VIIRS,n,2,304.99,2.52,D,0
30.13408,75.9122,333.04,0.38,0.36,2025-10-27,0801,N20,VIIRS,l,2,303.22,4.13,D,0
30.14664,75.9505,340.43,0.38,0.36,2025-10-27,0801,N20,VIIRS,n,2,305.13,2.69,D,0
30.12268,75.79216,333.25,0.38,0.36,2025-10-27,0801,N20,VIIRS,n,2,303.84,1.7,D,0
30.24077,75.9443,336.02,0.38,0.36,2025-10-27,0801,N20,VIIRS,n,2,304.23,2.8,D,0
30.15225,75.05898,333.66,0.39,0.36,2025-10-27,0801,N20,VIIRS,n,2,303.52,6.47,D,0
30.38556,76.48602,333.63,0.39,0.36,2025-10-27,0801,N20,VIIRS,n,2,304.78,4.28,D,0
30.38497,76.48201,333.12,0.39,0.36,2025-10-27,0801,N20,VIIRS,n,2,306.44,4.28,D,0
30.43544,75.7707,335.35,0.38,0.36,2025-10-27,0801,N20,VIIRS,n,2,304.97,5.76,D,0
30.40394,75.51939,336.02,0.38,0.36,2025-10-27,0801,N20,VIIRS,n,2,303.71,5,D,0
30.37935,75.25006,333.21,0.38,0.36,2025-10-27,0801,N20,VIIRS,n,2,303,3.74,D,0
30.52527,75.71231,337.3,0.38,0.36,2025-10-27,0801,N20,VIIRS,n,2,302.77,2.13,D,0
30.56629,75.96217,344.68,0.38,0.36,2025-10-27,0801,N20,VIIRS,n,2,306.06,6.63,D,0
30.52856,75.71165,330.33,0.38,0.36,2025-10-27,0801,N20,VIIRS,n,2,302.29,2.13,D,0
29.64717,75.56622,299.8,0.49,0.4,2025-10-27,2026,N20,VIIRS,n,2,287.17,0.59,N,0
29.87872,76.01804,335.74,0.51,0.41,2025-10-28,0742,N20,VIIRS,n,2,282.12,5.52,D,0
29.84449,75.48749,335.03,0.54,0.42,2025-10-28,0742,N20,VIIRS,n,2,296.79,10.25,D,0
30.08067,76.05669,337.21,0.5,0.41,2025-10-28,0742,N20,VIIRS,n,2,299.39,7.4,D,0
29.92825,75.03806,331.42,0.57,0.43,2025-10-28,0742,N20,VIIRS,n,2,298.44,2.77,D,0
30.0753,75.73413,331.71,0.52,0.41,2025-10-28,0742,N20,VIIRS,n,2,299.8,3.94,D,0
30.18281,75.82574,332.37,0.51,0.41,2025-10-28,0742,N20,VIIRS,n,2,300.43,2.82,D,0
30.17941,75.30119,332.43,0.54,0.42,2025-10-28,0742,N20,VIIRS,n,2,300.87,4.46,D,0
30.49652,76.05996,332.04,0.49,0.41,2025-10-28,0742,N20,VIIRS,l,2,303.27,4.08,D,0
29.69912,75.53395,302.52,0.61,0.53,2025-10-28,2007,N20,VIIRS,n,2,288.62,1.11,N,0
29.80417,75.87996,353.52,0.63,0.54,2025-10-29,0724,N20,VIIRS,n,2,302.08,36.24,D,0
29.86218,75.93,355.01,0.63,0.54,2025-10-29,0724,N20,VIIRS,n,2,302.26,19.23,D,0
30.0807,75.87589,341.47,0.62,0.54,2025-10-29,0724,N20,VIIRS,n,2,300.39,10.26,D,0
30.08263,75.87461,341.15,0.62,0.54,2025-10-29,0724,N20,VIIRS,n,2,300.5,7.39,D,0
30.13132,75.90678,333.12,0.62,0.54,2025-10-29,0724,N20,VIIRS,n,2,299.53,3.87,D,0
30.16085,75.99064,333.04,0.61,0.53,2025-10-29,0724,N20,VIIRS,n,2,299.28,8.44,D,0
30.15412,75.75855,338.74,0.63,0.54,2025-10-29,0724,N20,VIIRS,n,2,300.66,4.1,D,0
30.27433,75.91542,349.23,0.61,0.54,2025-10-29,0724,N20,VIIRS,n,2,302.56,11.65,D,0
30.4056,75.93928,335.65,0.61,0.53,2025-10-29,0724,N20,VIIRS,n,2,299.78,4.1,D,0
30.38672,75.46746,340.66,0.32,0.55,2025-10-29,0724,N20,VIIRS,n,2,299.66,3.13,D,0
30.58822,75.5186,350.47,0.32,0.54,2025-10-29,0724,N20,VIIRS,n,2,300.34,12.32,D,0
29.8253,75.60292,367,0.77,0.77,2025-10-29,0904,N20,VIIRS,h,2,297.7,26.84,D,0
29.82815,75.60455,367,0.77,0.77,2025-10-29,0904,N20,VIIRS,h,2,296.02,22.82,D,0
29.84027,75.16959,336.93,0.72,0.76,2025-10-29,0904,N20,VIIRS,n,2,296.14,5.65,D,0
29.93051,75.01273,340.1,0.71,0.75,2025-10-29,0904,N20,VIIRS,n,2,297.5,7.37,D,0
30.1123,75.03275,331.39,0.71,0.75,2025-10-29,0904,N20,VIIRS,n,2,296.99,5.87,D,0
30.15747,75.78046,346.15,0.79,0.78,2025-10-29,0904,N20,VIIRS,n,2,296.66,11.35,D,0
30.15874,75.77969,346.3,0.79,0.78,2025-10-29,0904,N20,VIIRS,n,2,296.32,16.34,D,0
30.16111,75.24487,338.67,0.73,0.76,2025-10-29,0904,N20,VIIRS,n,2,296.16,6.98,D,0
30.29797,75.76027,329.81,0.79,0.78,2025-10-29,0904,N20,VIIRS,n,2,295.11,8.28,D,0
30.29768,75.75187,338.43,0.79,0.78,2025-10-29,0904,N20,VIIRS,n,2,295.97,8.28,D,0
30.29899,75.75141,343.11,0.79,0.78,2025-10-29,0904,N20,VIIRS,n,2,296.34,12.64,D,0
29.9976,76.06009,330.41,0.58,0.69,2025-10-30,0705,N20,VIIRS,n,2,292.13,3.63,D,0
30.00052,76.05848,333.22,0.58,0.69,2025-10-30,0705,N20,VIIRS,n,2,293.29,3.89,D,0
29.98213,75.84199,333.98,0.59,0.7,2025-10-30,0705,N20,VIIRS,n,2,293.6,4.92,D,0
29.98627,75.78204,330.3,0.6,0.7,2025-10-30,0705,N20,VIIRS,n,2,294.39,4.51,D,0
30.10068,75.74587,339.14,0.6,0.7,2025-10-30,0705,N20,VIIRS,n,2,294.43,3.77,D,0
30.16514,75.88414,331.51,0.58,0.7,2025-10-30,0705,N20,VIIRS,n,2,294.78,5.84,D,0
30.16754,75.88281,332.1,0.58,0.7,2025-10-30,0705,N20,VIIRS,n,2,294.49,3.81,D,0
30.0272,75.17516,353.92,0.65,0.73,2025-10-30,0705,N20,VIIRS,n,2,295.52,10.47,D,0
30.25557,75.88338,340.18,0.58,0.7,2025-10-30,0705,N20,VIIRS,n,2,295.53,6.68,D,0
30.32948,75.01635,350.77,0.65,0.73,2025-10-30,0705,N20,VIIRS,n,2,297.84,8.3,D,0
29.63841,75.47865,349.1,0.39,0.59,2025-10-30,0845,N20,VIIRS,n,2,297.99,4.5,D,0
29.67809,75.7161,338.78,0.4,0.6,2025-10-30,0845,N20,VIIRS,n,2,296.32,4.79,D,0
29.75581,75.96089,367,0.42,0.61,2025-10-30,0845,N20,VIIRS,h,2,298.22,13.82,D,0
29.7621,75.27898,347.71,0.38,0.59,2025-10-30,0845,N20,VIIRS,n,2,297.57,4.26,D,0
29.75901,75.16853,343.63,0.37,0.58,2025-10-30,0845,N20,VIIRS,n,2,298.29,2.71,D,0
29.82764,75.85464,355.21,0.41,0.61,2025-10-30,0845,N20,VIIRS,n,2,297.82,7.21,D,0
29.83294,75.84988,334.68,0.41,0.61,2025-10-30,0845,N20,VIIRS,n,2,296.94,7.27,D,0
29.82538,75.85276,355.85,0.41,0.61,2025-10-30,0845,N20,VIIRS,n,2,298.5,6.67,D,0
29.83072,75.84798,340.36,0.41,0.61,2025-10-30,0845,N20,VIIRS,n,2,298.56,3.46,D,0
29.82938,75.58453,334.76,0.4,0.6,2025-10-30,0845,N20,VIIRS,n,2,295.6,4.72,D,0
29.88276,76.11297,336.65,0.43,0.62,2025-10-30,0845,N20,VIIRS,n,2,297.3,3.58,D,0
29.95285,76.37812,339.15,0.44,0.63,2025-10-30,0845,N20,VIIRS,n,2,294.2,2.48,D,0
30.0021,76.06463,353.52,0.43,0.62,2025-10-30,0845,N20,VIIRS,n,2,295.71,7.29,D,0
29.9996,75.62974,367,0.4,0.6,2025-10-30,0845,N20,VIIRS,h,2,297.42,7.6,D,0
30.01969,75.90783,349.09,0.42,0.61,2025-10-30,0845,N20,VIIRS,n,2,297.09,6.52,D,0
30.00421,75.54123,367,0.4,0.6,2025-10-30,0845,N20,VIIRS,h,2,296.59,8.58,D,0
30.00392,75.54125,367,0.4,0.6,2025-10-30,0845,N20,VIIRS,h,2,295.59,8.3,D,0
30.07619,75.85965,367,0.41,0.61,2025-10-30,0845,N20,VIIRS,h,2,298.25,19.7,D,0
30.07589,75.85531,352.57,0.41,0.61,2025-10-30,0845,N20,VIIRS,n,2,301.29,19.33,D,0
30.08776,75.86304,331.4,0.41,0.61,2025-10-30,0845,N20,VIIRS,n,2,296.37,2.82,D,0
30.08435,75.73328,349.74,0.41,0.6,2025-10-30,0845,N20,VIIRS,n,2,297.46,7.33,D,0
30.05598,75.33902,351.16,0.38,0.59,2025-10-30,0845,N20,VIIRS,n,2,297.18,8.32,D,0
30.05568,75.33498,337.14,0.38,0.59,2025-10-30,0845,N20,VIIRS,n,2,297.57,6.97,D,0
30.10673,75.73139,334.69,0.41,0.6,2025-10-30,0845,N20,VIIRS,n,2,296.77,2.29,D,0
30.11325,75.74374,367,0.41,0.6,2025-10-30,0845,N20,VIIRS,h,2,298.64,7.57,D,0
30.10584,75.41632,343.89,0.39,0.59,2025-10-30,0845,N20,VIIRS,n,2,298.15,4.24,D,0
30.13999,75.72429,331.44,0.41,0.6,2025-10-30,0845,N20,VIIRS,n,2,297.47,1.79,D,0
30.10191,75.43023,331.56,0.39,0.59,2025-10-30,0845,N20,VIIRS,n,2,297.65,2.13,D,0
30.10628,75.41338,342.37,0.39,0.59,2025-10-30,0845,N20,VIIRS,n,2,298.54,4.11,D,0
30.18586,76.27196,330.84,0.44,0.62,2025-10-30,0845,N20,VIIRS,n,2,297.29,2.98,D,0
30.16924,75.9284,341.07,0.42,0.61,2025-10-30,0845,N20,VIIRS,n,2,297.57,5.47,D,0
30.13778,75.39002,330.5,0.39,0.59,2025-10-30,0845,N20,VIIRS,n,2,296.21,1.92,D,0
30.15913,75.22998,336.12,0.38,0.59,2025-10-30,0845,N20,VIIRS,n,2,297.87,3.02,D,0
30.21547,75.9379,341.2,0.42,0.61,2025-10-30,0845,N20,VIIRS,n,2,295.77,6.09,D,0
