latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,label,cluster_id,distinct_days
22.16504,82.51265,345.93,0.4,0.37,2026-04-11,749,N20,VIIRS,l,2,319.83,10.19,D,0.0,unclassified,-1,0
22.2452,82.76097,345.93,0.41,0.37,2026-04-11,749,N20,VIIRS,l,2,317.4,6.74,D,0.0,unclassified,120,2
22.26719,82.84276,342.99,0.41,0.37,2026-04-11,749,N20,VIIRS,n,2,316.8,1.76,D,0.0,unclassified,-1,0
22.22865,82.49826,343.31,0.4,0.37,2026-04-11,749,N20,VIIRS,l,2,318.13,4.33,D,0.0,unclassified,121,2
22.27766,82.34745,349.02,0.4,0.37,2026-04-11,749,N20,VIIRS,n,2,318.2,8.64,D,0.0,unclassified,122,1
22.28103,82.34693,351.01,0.4,0.37,2026-04-11,749,N20,VIIRS,n,2,317.45,6.76,D,0.0,unclassified,122,1
22.42541,82.89983,337.14,0.42,0.37,2026-04-11,749,N20,VIIRS,n,2,311.8,1.9,D,0.0,unclassified,112,2
22.39668,82.69278,340.34,0.41,0.37,2026-04-11,749,N20,VIIRS,n,2,314.1,5.8,D,0.0,industrial_nearby,-1,0
22.2281,82.49437,344.52,0.4,0.37,2026-04-11,749,N20,VIIRS,l,2,319.33,4.33,D,0.0,unclassified,121,2
22.51371,82.8812,337.79,0.42,0.37,2026-04-11,749,N20,VIIRS,l,2,308.52,3.41,D,0.0,unclassified,123,2
22.50675,82.77997,336.57,0.41,0.37,2026-04-11,749,N20,VIIRS,l,2,310.02,0.86,D,0.0,unclassified,-1,0
22.52265,82.76877,332.94,0.41,0.37,2026-04-11,749,N20,VIIRS,l,2,307.69,3.17,D,0.0,unclassified,-1,0
22.55194,82.67924,344.77,0.41,0.37,2026-04-11,749,N20,VIIRS,n,2,311.81,3.44,D,0.0,unclassified,124,1
22.55139,82.67532,342.22,0.41,0.37,2026-04-11,749,N20,VIIRS,n,2,311.85,3.44,D,0.0,unclassified,124,1
22.55083,82.67137,340.24,0.41,0.37,2026-04-11,749,N20,VIIRS,l,2,312.83,4.75,D,0.0,unclassified,124,1
22.50981,82.90234,332.52,0.42,0.37,2026-04-11,749,N20,VIIRS,l,2,307.44,3.28,D,0.0,unclassified,-1,0
22.58207,82.62179,336.65,0.41,0.37,2026-04-11,749,N20,VIIRS,l,2,311.2,1.15,D,0.0,unclassified,119,1
22.33064,82.53321,309.24,0.45,0.39,2026-04-12,1959,N20,VIIRS,n,2,298.39,1.75,N,2.0,industrial_direct,6,16
22.33232,82.57321,311.81,0.45,0.39,2026-04-12,1959,N20,VIIRS,n,2,296.31,2.32,N,2.0,industrial_direct,3,71
22.33472,82.55605,311.05,0.45,0.39,2026-04-12,1959,N20,VIIRS,n,2,297.92,2.15,N,0.0,industrial_direct,4,61
22.33532,82.55171,308.4,0.45,0.39,2026-04-12,1959,N20,VIIRS,n,2,296.53,1.75,N,0.0,industrial_nearby,4,61
22.50432,82.86599,309.64,0.44,0.38,2026-04-12,1959,N20,VIIRS,n,2,296.85,2.31,N,0.0,unclassified,-1,0
22.33164,82.60402,309.06,0.45,0.39,2026-04-12,1959,N20,VIIRS,n,2,296.79,1.72,N,2.0,industrial_nearby,5,73
22.32283,82.58941,310.57,0.45,0.39,2026-04-12,1959,N20,VIIRS,n,2,296.93,2.26,N,2.0,industrial_direct,11,23
22.52263,82.78678,306.97,0.44,0.38,2026-04-12,1959,N20,VIIRS,n,2,296.56,1.53,N,0.0,unclassified,-1,0
22.33104,82.60834,307.8,0.45,0.39,2026-04-12,1959,N20,VIIRS,n,2,297.01,1.57,N,0.0,industrial_nearby,5,73
22.35857,82.30453,317.41,0.46,0.39,2026-04-12,1959,N20,VIIRS,n,2,299.35,3.41,N,2.0,industrial_direct,2,96
22.21025,82.35663,329.05,0.46,0.39,2026-04-12,1959,N20,VIIRS,n,2,299.56,4.21,N,0.0,unclassified,125,3
22.3164,82.5575,309.37,0.45,0.39,2026-04-12,1959,N20,VIIRS,n,2,298.22,2.03,N,2.0,industrial_direct,1,98
22.31585,82.53527,311.75,0.45,0.39,2026-04-12,1959,N20,VIIRS,n,2,298.18,2.64,N,2.0,industrial_direct,1,98
22.3147,82.51733,323.81,0.45,0.39,2026-04-12,1959,N20,VIIRS,n,2,298.24,3.18,N,2.0,industrial_direct,1,98
22.28327,82.42809,309.22,0.45,0.39,2026-04-12,1959,N20,VIIRS,n,2,298.33,3.05,N,0.0,unclassified,126,1
22.2839,82.43044,310.82,0.45,0.39,2026-04-12,1959,N20,VIIRS,n,2,299.03,3.3,N,0.0,unclassified,126,1
22.21103,82.84329,310.17,0.44,0.38,2026-04-12,1959,N20,VIIRS,n,2,298.1,2.35,N,0.0,unclassified,-1,0
22.19484,82.80602,312.29,0.44,0.38,2026-04-12,1959,N20,VIIRS,n,2,298.03,1.84,N,0.0,unclassified,32,2
22.20966,82.36092,313.13,0.46,0.39,2026-04-12,1959,N20,VIIRS,n,2,299.17,2.85,N,0.0,unclassified,125,3
22.55431,82.66391,308.04,0.45,0.39,2026-04-12,1959,N20,VIIRS,n,2,296.14,1.9,N,0.0,unclassified,-1,0
22.31989,82.58455,307.77,0.45,0.39,2026-04-12,1959,N20,VIIRS,n,2,296.8,1.63,N,0.0,industrial_direct,11,23
22.58904,82.48232,339.71,0.44,0.39,2026-04-12,731,N20,VIIRS,l,2,314.41,6.31,D,0.0,unclassified,118,3
22.54332,82.74203,323.99,0.44,0.39,2026-04-12,1959,N20,VIIRS,n,2,297.7,3.29,N,0.0,unclassified,-1,0
22.55423,82.68427,335.02,0.44,0.38,2026-04-12,731,N20,VIIRS,l,2,309.93,3.74,D,0.0,unclassified,94,5
22.14499,83.05588,353.33,0.43,0.38,2026-04-12,730,N20,VIIRS,n,2,319.2,10.63,D,0.0,unclassified,-1,0
22.19054,82.80894,344.41,0.44,0.38,2026-04-12,731,N20,VIIRS,l,2,318.99,8.8,D,0.0,unclassified,32,2
22.17286,82.6429,342.07,0.44,0.39,2026-04-12,731,N20,VIIRS,l,2,315.96,4.52,D,0.0,unclassified,-1,0
22.32069,83.09388,356.7,0.42,0.38,2026-04-12,731,N20,VIIRS,n,2,316.53,8.23,D,0.0,unclassified,127,1
22.32347,83.09426,342.57,0.42,0.38,2026-04-12,731,N20,VIIRS,n,2,314.5,5.09,D,0.0,unclassified,127,1
22.20863,82.34521,350.43,0.45,0.39,2026-04-12,731,N20,VIIRS,n,2,317.36,5.71,D,0.0,unclassified,-1,0
22.37301,82.96668,337.94,0.43,0.38,2026-04-12,731,N20,VIIRS,l,2,312.33,4.41,D,0.0,unclassified,128,1
22.34428,82.75396,349.15,0.44,0.38,2026-04-12,731,N20,VIIRS,l,2,316.57,7.86,D,0.0,industrial_nearby,-1,0
22.40813,83.00638,351.25,0.43,0.38,2026-04-12,731,N20,VIIRS,n,2,315.49,6.73,D,0.0,unclassified,102,2
22.38751,82.86166,338.02,0.43,0.38,2026-04-12,731,N20,VIIRS,l,2,312.68,2.73,D,0.0,unclassified,-1,0
22.36956,82.96735,344.0,0.43,0.38,2026-04-12,731,N20,VIIRS,l,2,315.62,4.26,D,0.0,unclassified,128,1
22.51615,82.90244,340.1,0.43,0.38,2026-04-12,731,N20,VIIRS,l,2,306.72,3.25,D,0.0,unclassified,129,1
22.49261,82.94537,339.81,0.43,0.38,2026-04-12,731,N20,VIIRS,n,2,306.14,3.19,D,0.0,unclassified,-1,0
22.55494,82.68843,351.46,0.44,0.38,2026-04-12,731,N20,VIIRS,n,2,311.19,3.74,D,0.0,unclassified,94,5
22.54653,82.68127,337.13,0.44,0.38,2026-04-12,731,N20,VIIRS,l,2,311.91,5.73,D,0.0,unclassified,-1,0
22.54375,82.6861,347.68,0.44,0.38,2026-04-12,731,N20,VIIRS,n,2,314.21,7.88,D,0.0,unclassified,-1,0
22.58655,82.93951,336.11,0.43,0.38,2026-04-12,731,N20,VIIRS,l,2,307.11,4.16,D,0.0,unclassified,-1,0
22.55842,82.68776,335.6,0.44,0.38,2026-04-12,731,N20,VIIRS,n,2,308.58,3.37,D,0.0,unclassified,94,5
22.51239,82.8178,342.23,0.43,0.38,2026-04-12,731,N20,VIIRS,n,2,309.6,4.99,D,0.0,unclassified,-1,0
22.51961,82.90175,334.41,0.43,0.38,2026-04-12,731,N20,VIIRS,l,2,307.94,3.25,D,0.0,unclassified,129,1
22.51121,82.87356,337.21,0.43,0.38,2026-04-12,731,N20,VIIRS,l,2,306.97,2.74,D,0.0,unclassified,-1,0
22.53948,82.82979,331.34,0.43,0.38,2026-04-12,731,N20,VIIRS,l,2,306.19,2.02,D,0.0,unclassified,-1,0
22.33729,82.55223,313.23,0.55,0.51,2026-04-13,1940,N20,VIIRS,n,2,295.79,3.31,N,0.0,industrial_direct,4,61
22.20749,82.35126,319.48,0.57,0.52,2026-04-13,1940,N20,VIIRS,n,2,298.23,5.57,N,0.0,unclassified,-1,0
22.21205,82.35385,307.5,0.57,0.52,2026-04-13,1940,N20,VIIRS,n,2,296.5,2.79,N,0.0,unclassified,125,3
22.31514,82.51991,307.79,0.56,0.51,2026-04-13,1940,N20,VIIRS,n,2,297.03,3.89,N,2.0,industrial_direct,1,98
22.31573,82.51452,313.02,0.56,0.51,2026-04-13,1940,N20,VIIRS,n,2,296.08,2.67,N,2.0,industrial_direct,1,98
22.3157,82.5583,307.4,0.55,0.51,2026-04-13,1940,N20,VIIRS,n,2,296.44,2.61,N,2.0,industrial_direct,1,98
22.35831,82.30227,308.98,0.58,0.52,2026-04-13,1940,N20,VIIRS,n,2,296.08,2.94,N,2.0,industrial_direct,2,96
22.33513,82.55541,309.09,0.55,0.51,2026-04-13,1940,N20,VIIRS,n,2,296.17,2.58,N,0.0,industrial_direct,4,61
22.3631,82.30295,304.54,0.58,0.52,2026-04-13,1940,N20,VIIRS,n,2,294.3,1.53,N,2.0,industrial_direct,2,96
22.3317,82.60574,310.69,0.55,0.51,2026-04-13,1940,N20,VIIRS,n,2,296.74,2.89,N,2.0,industrial_direct,5,73
22.2069,82.35674,318.95,0.57,0.52,2026-04-13,1940,N20,VIIRS,n,2,298.96,5.37,N,0.0,unclassified,125,3
22.36289,82.30475,305.37,0.58,0.52,2026-04-13,1940,N20,VIIRS,n,2,294.61,1.72,N,2.0,industrial_direct,2,96
22.56775,82.61884,309.91,0.55,0.51,2026-04-13,1940,N20,VIIRS,n,2,295.9,3.58,N,0.0,unclassified,130,1
22.56606,82.6164,309.05,0.55,0.51,2026-04-13,1940,N20,VIIRS,n,2,294.72,2.08,N,0.0,unclassified,130,1
22.21037,82.37132,346.15,0.56,0.51,2026-04-13,712,N20,VIIRS,n,2,306.94,10.78,D,0.0,unclassified,-1,0
22.28884,82.40906,339.17,0.55,0.51,2026-04-13,712,N20,VIIRS,n,2,307.73,9.11,D,0.0,unclassified,-1,0
22.44617,82.94981,330.24,0.51,0.49,2026-04-13,712,N20,VIIRS,l,2,303.34,3.36,D,0.0,unclassified,-1,0
22.23149,82.99348,336.66,0.51,0.49,2026-04-13,712,N20,VIIRS,n,2,307.98,2.56,D,0.0,unclassified,-1,0
22.58105,82.8118,337.01,0.52,0.5,2026-04-13,712,N20,VIIRS,n,2,305.81,5.96,D,0.0,unclassified,-1,0
22.58468,82.8066,331.41,0.52,0.5,2026-04-13,712,N20,VIIRS,l,2,303.62,4.88,D,0.0,unclassified,-1,0
22.5829,82.78751,305.94,0.54,0.51,2026-04-13,1940,N20,VIIRS,n,2,294.09,2.39,N,0.0,unclassified,-1,0
22.56834,82.61323,309.45,0.55,0.51,2026-04-13,1940,N20,VIIRS,n,2,294.91,1.89,N,0.0,unclassified,130,1
22.51701,82.61561,344.55,0.53,0.5,2026-04-13,712,N20,VIIRS,n,2,311.38,7.52,D,0.0,unclassified,-1,0
22.31919,82.51897,306.95,0.56,0.69,2026-04-14,1921,N20,VIIRS,n,2,294.6,3.09,N,2.0,industrial_direct,1,98
22.22283,82.36532,312.43,0.56,0.68,2026-04-14,2102,N20,VIIRS,n,2,293.14,3.49,N,0.0,unclassified,-1,0
22.36014,82.30434,305.01,0.55,0.68,2026-04-14,2102,N20,VIIRS,n,2,294.12,2.63,N,2.0,industrial_direct,2,96
22.31818,82.53229,305.09,0.57,0.69,2026-04-14,2102,N20,VIIRS,n,2,293.96,2.78,N,2.0,industrial_direct,1,98
22.32306,82.53933,308.22,0.57,0.69,2026-04-14,2102,N20,VIIRS,n,2,292.63,2.42,N,0.0,industrial_direct,1,98
22.33205,82.57243,304.72,0.57,0.69,2026-04-14,2102,N20,VIIRS,n,2,292.18,1.17,N,2.0,industrial_direct,3,71
22.33615,82.55583,302.64,0.57,0.69,2026-04-14,2102,N20,VIIRS,n,2,292.3,1.21,N,0.0,industrial_direct,4,61
22.28665,82.44556,306.75,0.57,0.69,2026-04-14,1921,N20,VIIRS,n,2,294.83,2.56,N,0.0,unclassified,131,3
22.31549,82.51499,312.92,0.57,0.69,2026-04-14,1921,N20,VIIRS,n,2,293.39,2.79,N,2.0,industrial_direct,1,98
22.59699,82.81637,305.64,0.55,0.68,2026-04-14,1921,N20,VIIRS,n,2,293.81,3.0,N,0.0,unclassified,132,1
22.35769,82.30309,303.74,0.58,0.7,2026-04-14,1921,N20,VIIRS,n,2,292.84,1.46,N,2.0,industrial_direct,2,96
22.59443,82.81618,307.87,0.55,0.68,2026-04-14,1921,N20,VIIRS,n,2,294.32,2.7,N,0.0,unclassified,132,1
22.53205,82.80984,340.79,0.62,0.71,2026-04-14,833,N20,VIIRS,n,2,304.38,6.32,D,0.0,unclassified,133,1
22.53335,82.81076,336.6,0.61,0.71,2026-04-14,833,N20,VIIRS,n,2,303.67,6.8,D,0.0,unclassified,133,1
22.52198,82.83572,348.64,0.62,0.71,2026-04-14,833,N20,VIIRS,n,2,305.11,6.77,D,0.0,unclassified,134,2
22.51901,82.87634,330.97,0.51,0.66,2026-04-14,653,N20,VIIRS,n,2,303.43,3.55,D,0.0,unclassified,-1,0
22.36144,82.64709,331.4,0.53,0.67,2026-04-14,653,N20,VIIRS,l,2,306.38,3.04,D,0.0,unclassified,-1,0
22.33835,82.55093,305.37,0.56,0.69,2026-04-14,1921,N20,VIIRS,n,2,292.64,1.64,N,0.0,industrial_direct,4,61
22.31465,82.53116,312.78,0.57,0.52,2026-04-15,2043,N20,VIIRS,n,2,298.4,3.21,N,2.0,industrial_direct,1,98
22.229,82.37126,310.93,0.55,0.51,2026-04-15,2043,N20,VIIRS,n,2,298.47,2.65,N,0.0,unclassified,105,4
22.23006,82.3662,313.95,0.55,0.51,2026-04-15,2043,N20,VIIRS,n,2,298.83,2.65,N,0.0,unclassified,105,4
22.2889,82.44495,313.1,0.56,0.51,2026-04-15,2043,N20,VIIRS,n,2,299.41,4.72,N,0.0,unclassified,131,3
22.35739,82.30357,310.44,0.55,0.51,2026-04-15,2043,N20,VIIRS,n,2,298.93,2.77,N,2.0,industrial_direct,2,96
22.31819,82.53763,318.37,0.57,0.52,2026-04-15,2043,N20,VIIRS,n,2,297.68,3.21,N,2.0,industrial_direct,1,98
22.31931,82.5377,340.55,0.58,0.52,2026-04-15,815,N20,VIIRS,n,2,309.4,6.26,D,2.0,industrial_direct,1,98
22.3372,82.66414,306.3,0.58,0.52,2026-04-15,2043,N20,VIIRS,n,2,295.73,2.02,N,0.0,industrial_direct,117,8
22.3741,82.64095,335.27,0.59,0.53,2026-04-15,815,N20,VIIRS,n,2,305.58,3.13,D,0.0,industrial_nearby,-1,0
22.35686,82.80659,344.84,0.6,0.53,2026-04-15,815,N20,VIIRS,n,2,306.28,8.91,D,0.0,unclassified,85,2
22.23657,82.48774,337.57,0.57,0.52,2026-04-15,814,N20,VIIRS,l,2,311.31,3.58,D,0.0,unclassified,-1,0
22.21308,82.35767,335.9,0.56,0.52,2026-04-15,814,N20,VIIRS,l,2,307.61,5.0,D,0.0,unclassified,125,3
22.33004,82.57471,308.95,0.57,0.52,2026-04-15,2043,N20,VIIRS,n,2,296.98,3.59,N,2.0,industrial_direct,3,71
22.33722,82.66351,310.32,0.46,0.39,2026-04-16,2024,N20,VIIRS,n,2,297.22,1.87,N,0.0,industrial_direct,117,8
22.33935,82.54987,308.25,0.46,0.39,2026-04-16,2024,N20,VIIRS,n,2,296.3,0.81,N,0.0,industrial_nearby,4,61
22.33562,82.55586,316.63,0.46,0.39,2026-04-16,2024,N20,VIIRS,n,2,299.76,2.16,N,0.0,industrial_direct,4,61
22.33251,82.57355,314.62,0.46,0.39,2026-04-16,2024,N20,VIIRS,n,2,297.83,2.92,N,2.0,industrial_direct,3,71
22.32896,82.57278,330.02,0.46,0.39,2026-04-16,2024,N20,VIIRS,n,2,298.77,2.92,N,2.0,industrial_direct,3,71
22.35706,82.37141,307.68,0.45,0.39,2026-04-16,2024,N20,VIIRS,n,2,297.34,1.73,N,0.0,unclassified,-1,0
22.32296,82.5442,309.19,0.46,0.39,2026-04-16,2024,N20,VIIRS,n,2,298.45,1.86,N,0.0,industrial_nearby,1,98
22.32018,82.53911,328.72,0.46,0.39,2026-04-16,2024,N20,VIIRS,n,2,299.41,1.86,N,0.0,industrial_direct,1,98
22.36206,82.30145,311.53,0.45,0.39,2026-04-16,2024,N20,VIIRS,n,2,298.64,1.85,N,2.0,industrial_direct,2,96
22.31741,82.53401,316.12,0.46,0.39,2026-04-16,2024,N20,VIIRS,n,2,300.7,2.0,N,2.0,industrial_direct,1,98
22.55124,82.68961,317.81,0.46,0.39,2026-04-16,2024,N20,VIIRS,n,2,298.15,3.29,N,0.0,unclassified,94,5
22.31695,82.51582,314.23,0.46,0.39,2026-04-16,2024,N20,VIIRS,n,2,299.86,1.97,N,2.0,industrial_direct,1,98
22.31386,82.53329,310.68,0.46,0.39,2026-04-16,2024,N20,VIIRS,n,2,298.94,2.0,N,2.0,industrial_nearby,1,98
22.25974,82.81614,309.5,0.47,0.4,2026-04-16,2024,N20,VIIRS,n,2,296.25,1.24,N,0.0,unclassified,135,1
22.25616,82.81533,309.16,0.47,0.4,2026-04-16,2024,N20,VIIRS,n,2,296.93,1.24,N,0.0,unclassified,135,1
22.28738,82.45512,309.36,0.45,0.39,2026-04-16,2024,N20,VIIRS,n,2,298.25,2.88,N,0.0,unclassified,-1,0
22.23299,82.37325,328.99,0.45,0.39,2026-04-16,2024,N20,VIIRS,n,2,298.56,2.9,N,0.0,unclassified,105,4
22.23375,82.36893,313.67,0.45,0.39,2026-04-16,2024,N20,VIIRS,n,2,298.64,2.9,N,0.0,unclassified,105,4
22.22547,82.35381,316.91,0.45,0.39,2026-04-16,2024,N20,VIIRS,n,2,298.21,3.56,N,0.0,unclassified,136,2
22.3578,82.30502,316.55,0.45,0.39,2026-04-16,2024,N20,VIIRS,n,2,301.33,3.48,N,2.0,industrial_direct,2,96
22.5655,82.65154,309.51,0.46,0.39,2026-04-16,2024,N20,VIIRS,n,2,297.23,2.72,N,0.0,unclassified,-1,0
22.33065,82.60497,313.07,0.46,0.39,2026-04-16,2024,N20,VIIRS,n,2,298.06,2.62,N,2.0,industrial_nearby,5,73
22.55863,82.77164,307.55,0.46,0.39,2026-04-16,2024,N20,VIIRS,n,2,295.63,2.32,N,0.0,unclassified,-1,0
22.22471,82.77867,347.99,0.47,0.4,2026-04-16,756,N20,VIIRS,n,2,317.41,8.57,D,0.0,unclassified,-1,0
22.21451,82.59155,356.27,0.46,0.39,2026-04-16,756,N20,VIIRS,n,2,319.65,17.51,D,0.0,unclassified,-1,0
22.59468,82.48938,308.85,0.45,0.39,2026-04-16,2024,N20,VIIRS,n,2,296.04,1.83,N,0.0,unclassified,137,1
22.27262,82.74498,343.13,0.47,0.4,2026-04-16,756,N20,VIIRS,l,2,314.4,6.93,D,0.0,unclassified,-1,0
22.29776,82.85292,341.76,0.48,0.4,2026-04-16,756,N20,VIIRS,n,2,311.84,3.56,D,0.0,unclassified,101,2
22.28877,82.44928,344.48,0.46,0.39,2026-04-16,756,N20,VIIRS,l,2,315.82,7.06,D,0.0,unclassified,131,3
22.31932,82.54031,345.24,0.46,0.39,2026-04-16,756,N20,VIIRS,l,2,317.24,7.78,D,0.0,industrial_nearby,1,98
22.33135,82.57509,344.1,0.46,0.39,2026-04-16,756,N20,VIIRS,l,2,317.5,5.62,D,2.0,industrial_direct,3,71
22.32876,82.57179,342.89,0.46,0.39,2026-04-16,756,N20,VIIRS,l,2,316.89,5.04,D,0.0,industrial_direct,3,71
22.32252,82.49525,346.56,0.46,0.39,2026-04-16,756,N20,VIIRS,n,2,318.92,7.77,D,0.0,unclassified,-1,0
22.21456,82.38479,341.71,0.45,0.39,2026-04-16,756,N20,VIIRS,l,2,315.41,3.67,D,0.0,unclassified,-1,0
22.52479,82.90995,336.09,0.48,0.4,2026-04-16,756,N20,VIIRS,l,2,308.53,5.38,D,0.0,unclassified,-1,0
22.45254,82.95358,337.79,0.48,0.4,2026-04-16,756,N20,VIIRS,n,2,311.32,2.86,D,0.0,unclassified,-1,0
22.56606,82.3149,340.14,0.45,0.39,2026-04-16,756,N20,VIIRS,l,2,310.92,2.62,D,0.0,unclassified,-1,0
22.56153,82.64496,344.08,0.47,0.4,2026-04-16,756,N20,VIIRS,n,2,313.18,4.38,D,0.0,unclassified,-1,0
22.57401,82.77132,334.01,0.48,0.4,2026-04-16,756,N20,VIIRS,l,2,308.76,5.21,D,0.0,unclassified,138,1
22.59254,82.48719,346.81,0.46,0.39,2026-04-16,756,N20,VIIRS,n,2,313.73,4.51,D,0.0,unclassified,137,1
22.56984,82.76969,340.66,0.48,0.4,2026-04-16,756,N20,VIIRS,l,2,312.5,5.74,D,0.0,unclassified,138,1
22.52061,82.84868,339.3,0.48,0.4,2026-04-16,756,N20,VIIRS,l,2,309.5,5.86,D,0.0,unclassified,-1,0
22.51753,82.85373,338.09,0.48,0.4,2026-04-16,756,N20,VIIRS,l,2,308.14,2.22,D,0.0,unclassified,-1,0
22.59475,82.9008,343.62,0.48,0.4,2026-04-16,756,N20,VIIRS,n,2,314.77,3.95,D,0.0,unclassified,-1,0
22.32969,82.53267,306.75,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,290.94,1.44,N,2.0,industrial_direct,6,16
22.55353,82.69575,306.78,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,290.04,0.97,N,0.0,unclassified,94,5
22.50382,82.32332,307.68,0.41,0.37,2026-04-17,2005,N20,VIIRS,n,2,293.25,0.6,N,0.0,unclassified,-1,0
22.33689,82.55368,310.87,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,290.05,2.12,N,0.0,industrial_direct,4,61
22.33069,82.57227,328.54,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,285.1,2.34,N,2.0,industrial_direct,3,71
22.32734,82.57171,301.26,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,281.99,0.68,N,0.0,industrial_direct,3,71
22.36006,82.30333,319.25,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,300.68,2.03,N,2.0,industrial_direct,2,96
22.3152,82.51438,302.5,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,284.66,0.51,N,2.0,industrial_nearby,1,98
22.31849,82.53866,318.66,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,290.43,1.8,N,2.0,industrial_direct,1,98
22.31627,82.53037,304.98,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,288.09,1.51,N,2.0,industrial_direct,1,98
22.3157,82.53423,311.05,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,288.99,1.8,N,2.0,industrial_direct,1,98
22.31463,82.51823,311.08,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,285.63,1.24,N,2.0,industrial_direct,1,98
22.31013,82.52536,299.78,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,283.16,1.08,N,2.0,industrial_direct,1,98
22.2375,82.37585,314.67,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,289.31,2.06,N,0.0,unclassified,-1,0
22.35668,82.30274,310.15,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,299.92,2.03,N,2.0,industrial_direct,2,96
22.5541,82.69196,310.07,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,290.25,0.97,N,0.0,unclassified,94,5
22.55688,82.6963,307.3,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,289.9,1.29,N,0.0,unclassified,94,5
22.58108,82.64933,304.46,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,288.63,0.67,N,0.0,unclassified,139,1
22.58507,82.48405,310.38,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,297.41,2.43,N,0.0,unclassified,118,3
22.20874,82.67542,340.19,0.4,0.37,2026-04-17,737,N20,VIIRS,l,2,311.76,3.4,D,0.0,unclassified,-1,0
22.2994,82.85748,336.98,0.39,0.36,2026-04-17,737,N20,VIIRS,l,2,311.55,1.5,D,0.0,unclassified,-1,0
22.23667,82.36747,343.68,0.4,0.37,2026-04-17,737,N20,VIIRS,l,2,310.33,2.78,D,0.0,unclassified,105,4
22.31999,82.54106,340.59,0.4,0.37,2026-04-17,737,N20,VIIRS,l,2,314.8,4.35,D,0.0,industrial_nearby,1,98
22.51906,82.8912,334.92,0.39,0.36,2026-04-17,737,N20,VIIRS,l,2,305.82,2.56,D,0.0,unclassified,-1,0
22.32884,82.57474,341.63,0.4,0.37,2026-04-17,737,N20,VIIRS,l,2,315.77,4.15,D,2.0,industrial_direct,3,71
22.53827,82.86369,333.97,0.39,0.36,2026-04-17,737,N20,VIIRS,l,2,307.35,2.33,D,0.0,unclassified,140,1
22.53767,82.8599,333.64,0.39,0.36,2026-04-17,737,N20,VIIRS,l,2,308.36,2.71,D,0.0,unclassified,140,1
22.52348,82.45183,338.44,0.4,0.37,2026-04-17,737,N20,VIIRS,l,2,311.66,2.07,D,0.0,unclassified,-1,0
22.58221,82.48084,338.65,0.4,0.37,2026-04-17,737,N20,VIIRS,l,2,312.12,2.3,D,0.0,unclassified,118,3
22.58555,82.48023,337.55,0.4,0.37,2026-04-17,737,N20,VIIRS,l,2,311.29,2.3,D,0.0,unclassified,118,3
22.58165,82.64553,305.52,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,288.52,0.85,N,0.0,unclassified,139,1
22.53555,82.86803,333.1,0.39,0.36,2026-04-17,737,N20,VIIRS,l,2,308.04,2.33,D,0.0,unclassified,-1,0
22.33177,82.57501,323.11,0.44,0.46,2026-04-18,1946,N20,VIIRS,n,2,298.3,6.42,N,2.0,industrial_direct,3,71
22.31697,82.51643,314.3,0.44,0.46,2026-04-18,1946,N20,VIIRS,n,2,286.29,2.43,N,2.0,industrial_direct,1,98
22.31874,82.53855,308.26,0.44,0.46,2026-04-18,1946,N20,VIIRS,n,2,290.97,2.54,N,2.0,industrial_direct,1,98
22.35897,82.30423,311.56,0.46,0.47,2026-04-18,1946,N20,VIIRS,n,2,297.85,5.48,N,2.0,industrial_direct,2,96
22.33248,82.60559,315.74,0.44,0.46,2026-04-18,1946,N20,VIIRS,n,2,298.4,4.63,N,2.0,industrial_nearby,5,73
22.33054,82.57436,337.75,0.43,0.46,2026-04-18,718,N20,VIIRS,n,2,307.07,3.82,D,2.0,industrial_direct,3,71
22.52468,82.62593,333.35,0.43,0.46,2026-04-18,718,N20,VIIRS,l,2,304.89,0.99,D,0.0,unclassified,141,2
22.52422,82.86207,330.36,0.41,0.45,2026-04-18,718,N20,VIIRS,n,2,299.21,3.08,D,0.0,unclassified,142,1
22.52012,82.86278,332.21,0.41,0.45,2026-04-18,718,N20,VIIRS,n,2,298.54,3.08,D,0.0,unclassified,142,1
