latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,label,cluster_id,distinct_days,distance_to_industrial_m,distance_to_farmland_m,historical_mean_frp,historical_max_frp,historical_std_frp,frp_deviation,night_detection_ratio,class_label,ndvi,ndbi,ndwi,alert_flag,ml_predicted_label,ml_confidence,distance_to_residential_m,risk_points,risk_score,escalation_status
22.32274,82.54221,313.36,0.4,0.37,2026-05-29,2019,N20,VIIRS,n,2,296.58,0.89,N,0.0,industrial_direct,1,98,0.0,7607.9,2.508492063492064,11.71,1.680059238942467,0.3548,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,225.2,6,High,Stable
22.31822,82.56925,314.26,0.4,0.37,2026-05-29,2019,N20,VIIRS,n,2,296.73,1.15,N,0.0,industrial_direct,1,98,0.0,8417.3,2.508492063492064,11.71,1.680059238942467,0.4584,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,514.4,5,High,Stable
22.32505,82.59058,310.73,0.4,0.37,2026-05-29,2019,N20,VIIRS,n,2,296.7,0.98,N,2.0,industrial_direct,11,23,0.0,8592.4,1.7126666666666666,4.45,0.9003713154844096,0.5722,1.0,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9998,940.8,5,High,Stable
22.35898,82.30371,316.9,0.4,0.37,2026-05-29,2019,N20,VIIRS,n,2,298.36,1.87,N,2.0,industrial_direct,2,96,0.0,25261.0,3.5459414225941424,26.78,3.275989787681158,0.5274,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9995,7317.8,3,Medium,Stable
22.34051,82.49788,311.75,0.4,0.37,2026-05-29,2019,N20,VIIRS,n,2,295.85,0.99,N,0.0,industrial_direct,180,5,0.0,7550.4,1.0816666666666668,3.38,1.1588859593017191,0.9153,1.0,Unknown,unavailable,unavailable,unavailable,Normal,Unknown,0.9997,628.2,5,High,Stable
22.35565,82.30308,321.58,0.4,0.37,2026-05-29,2019,N20,VIIRS,n,2,298.72,2.07,N,2.0,industrial_direct,2,96,0.0,25381.3,3.5459414225941424,26.78,3.275989787681158,0.5838,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9995,7335.5,3,Medium,Stable
22.31732,82.5332,311.97,0.4,0.37,2026-05-29,2019,N20,VIIRS,n,2,297.97,1.34,N,2.0,industrial_direct,1,98,0.0,8311.9,2.508492063492064,11.71,1.680059238942467,0.5342,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,528.6,5,High,Stable
22.31667,82.53705,315.51,0.4,0.37,2026-05-29,2019,N20,VIIRS,n,2,297.23,1.09,N,2.0,industrial_direct,1,98,0.0,8325.9,2.508492063492064,11.71,1.680059238942467,0.4345,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,257.7,6,High,Stable
22.31396,82.53255,311.04,0.4,0.37,2026-05-29,2019,N20,VIIRS,n,2,297.31,1.34,N,2.0,industrial_nearby,1,98,35.8,8689.9,2.508492063492064,11.71,1.680059238942467,0.5342,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,232.5,6,High,Stable
22.32003,82.5377,311.5,0.4,0.37,2026-05-29,2019,N20,VIIRS,n,2,296.92,0.89,N,2.0,industrial_direct,1,98,0.0,7948.6,2.508492063492064,11.71,1.680059238942467,0.3548,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,264.7,6,High,Stable
22.33163,82.57192,316.42,0.4,0.37,2026-05-29,2019,N20,VIIRS,n,2,296.68,1.8,N,2.0,industrial_direct,3,71,0.0,7090.2,2.7918248175182483,11.59,1.9379155034462177,0.6447,0.8394160583941606,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,1549.0,4,Medium,Stable
22.33324,82.57145,313.04,0.4,0.37,2026-05-29,2019,N20,VIIRS,n,2,296.43,1.2,N,2.0,industrial_direct,3,71,0.0,6906.4,2.7918248175182483,11.59,1.9379155034462177,0.4298,0.8394160583941606,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,1733.7,4,Medium,Stable
22.33828,82.66444,311.99,0.4,0.37,2026-05-29,2019,N20,VIIRS,n,2,295.84,0.76,N,0.0,industrial_direct,117,8,0.0,11415.1,2.413,6.07,2.0614991847897706,0.315,0.8,Unknown,unavailable,unavailable,unavailable,Normal,Unknown,0.9987,1810.7,4,Medium,Stable
22.33422,82.5564,310.21,0.4,0.37,2026-05-29,2019,N20,VIIRS,n,2,296.49,0.9,N,0.0,industrial_direct,4,61,0.0,6399.4,2.2546153846153847,13.9,1.6402420650106009,0.3992,0.8632478632478633,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,1773.0,4,Medium,Stable
22.33595,82.57597,311.4,0.4,0.37,2026-05-29,2019,N20,VIIRS,n,2,297.07,1.2,N,2.0,industrial_direct,3,71,0.0,6814.1,2.7918248175182483,11.59,1.9379155034462177,0.4298,0.8394160583941606,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,1963.3,4,Medium,Stable
22.3307,82.60687,318.0,0.4,0.37,2026-05-29,2019,N20,VIIRS,n,2,296.93,1.44,N,2.0,industrial_direct,5,73,0.0,9095.3,2.765913043478261,15.28,2.376793836187871,0.5206,0.8260869565217391,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9998,286.6,6,High,Stable
22.33588,82.55593,315.28,0.4,0.37,2026-05-29,2019,N20,VIIRS,n,2,297.48,1.04,N,0.0,industrial_direct,4,61,0.0,6210.3,2.2546153846153847,13.9,1.6402420650106009,0.4613,0.8632478632478633,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,1913.5,4,Medium,Stable
22.33762,82.66832,309.25,0.4,0.37,2026-05-29,2019,N20,VIIRS,n,2,295.79,0.6,N,0.0,industrial_direct,117,8,0.0,11307.3,2.413,6.07,2.0614991847897706,0.2487,0.8,Unknown,unavailable,unavailable,unavailable,Normal,Unknown,0.998,2194.6,4,Medium,Stable
22.32946,82.60713,334.74,0.45,0.39,2026-05-30,731,N20,VIIRS,l,2,305.46,2.96,D,2.0,industrial_nearby,5,73,20.2,9215.2,2.765913043478261,15.28,2.376793836187871,1.0702,0.8260869565217391,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9986,200.7,6,High,Stable
22.35692,82.30316,338.17,0.46,0.39,2026-05-30,731,N20,VIIRS,l,2,308.49,6.58,D,2.0,industrial_direct,2,96,0.0,25351.1,3.5459414225941424,26.78,3.275989787681158,1.8556,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9987,7386.5,3,Medium,Stable
22.35828,82.30255,299.06,0.46,0.39,2026-05-30,2000,N20,VIIRS,n,2,266.66,0.88,N,2.0,industrial_direct,2,96,0.0,25390.5,3.5459414225941424,26.78,3.275989787681158,0.2482,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9996,7454.8,3,Medium,Stable
22.31647,82.53551,306.94,0.56,0.51,2026-05-31,1941,N20,VIIRS,n,2,292.07,5.0,N,2.0,industrial_direct,1,98,0.0,8368.4,2.508492063492064,11.71,1.680059238942467,1.9932,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9995,411.4,6,High,Stable
22.35767,82.30482,338.56,0.56,0.69,2026-06-01,835,N20,VIIRS,n,2.0NRT,298.42,5.03,D,,industrial_direct,2,96,0.0,25169.5,3.5459414225941424,26.78,3.275989787681158,1.4185,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9987,7252.9,3,Medium,Stable
22.35354,82.30489,336.24,0.56,0.69,2026-06-01,835,N20,VIIRS,n,2.0NRT,298.57,5.37,D,,industrial_direct,2,96,0.0,25235.8,3.5459414225941424,26.78,3.275989787681158,1.5144,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9983,7071.4,3,Medium,Stable
22.31525,82.55936,302.89,0.57,0.69,2026-06-01,1921,N20,VIIRS,n,2.0NRT,285.2,1.05,N,,industrial_direct,1,98,0.0,8521.8,2.508492063492064,11.71,1.680059238942467,0.4186,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,667.9,5,High,Stable
22.33102,82.60535,302.99,0.56,0.69,2026-06-01,1921,N20,VIIRS,n,2.0NRT,286.46,0.91,N,,industrial_nearby,5,73,11.0,8964.3,2.765913043478261,15.28,2.376793836187871,0.329,0.8260869565217391,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9998,441.7,6,High,Stable
22.33427,82.57287,318.91,0.56,0.69,2026-06-01,2101,N20,VIIRS,n,2.0NRT,289.3,3.2,N,,industrial_direct,3,71,0.0,6854.4,2.7918248175182483,11.59,1.9379155034462177,1.1462,0.8394160583941606,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9997,1810.1,4,Medium,Stable
22.31885,82.53814,304.7,0.56,0.69,2026-06-01,2101,N20,VIIRS,n,2.0NRT,289.37,2.74,N,,industrial_direct,1,98,0.0,8073.2,2.508492063492064,11.71,1.680059238942467,1.0923,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9996,171.5,6,High,Stable
22.35485,82.30133,320.39,0.54,0.68,2026-06-01,2101,N20,VIIRS,n,2.0NRT,287.59,2.56,N,,industrial_direct,2,96,0.0,25573.4,3.5459414225941424,26.78,3.275989787681158,0.722,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9993,7465.5,3,Medium,Stable
22.36094,82.30289,311.32,0.54,0.68,2026-06-01,2101,N20,VIIRS,n,2.0NRT,288.56,2.56,N,,industrial_direct,2,96,0.0,25314.0,3.5459414225941424,26.78,3.275989787681158,0.722,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9993,7338.7,3,Medium,Stable
22.31754,82.53381,306.93,0.56,0.69,2026-06-01,2101,N20,VIIRS,n,2.0NRT,289.64,3.56,N,,industrial_direct,1,98,0.0,8277.6,2.508492063492064,11.71,1.680059238942467,1.4192,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9996,542.7,5,High,Stable
22.31395,82.53117,308.87,0.56,0.69,2026-06-01,2101,N20,VIIRS,n,2.0NRT,289.38,2.02,N,,industrial_direct,1,98,0.0,8716.1,2.508492063492064,11.71,1.680059238942467,0.8053,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9998,354.8,6,High,Stable
22.35476,82.30474,306.29,0.54,0.68,2026-06-01,2101,N20,VIIRS,n,2.0NRT,288.26,2.24,N,,industrial_direct,2,96,0.0,25228.5,3.5459414225941424,26.78,3.275989787681158,0.6317,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9995,7139.3,3,Medium,Stable
22.33016,82.57346,332.44,0.58,0.52,2026-06-02,816,N20,VIIRS,n,2.0NRT,296.85,5.84,D,,industrial_direct,3,71,0.0,7299.2,2.7918248175182483,11.59,1.9379155034462177,2.0918,0.8394160583941606,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9992,1352.0,5,High,Stable
22.18873,82.46857,335.13,0.57,0.52,2026-06-02,816,N20,VIIRS,n,2.0NRT,302.99,6.28,D,,unclassified,-1,0,12483.4,23834.8,,,,,,Unknown,unavailable,unavailable,unavailable,Normal,Unknown,0.9927,12701.3,1,Low,Stable
22.18405,82.47647,332.16,0.57,0.52,2026-06-02,816,N20,VIIRS,n,2.0NRT,301.31,5.52,D,,unclassified,-1,0,12615.7,24065.7,,,,,,Unknown,unavailable,unavailable,unavailable,Normal,Unknown,0.994,13001.5,1,Low,Stable
22.35495,82.30235,341.26,0.55,0.51,2026-06-02,816,N20,VIIRS,n,2.0NRT,301.0,9.26,D,,industrial_direct,2,96,0.0,25467.9,3.5459414225941424,26.78,3.275989787681158,2.6114,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Abnormal spike,Industrial,0.9986,7373.2,6,High,Abnormal
22.33091,82.57127,315.51,0.56,0.52,2026-06-02,2044,N20,VIIRS,n,2.0NRT,291.84,1.65,N,,industrial_direct,3,71,0.0,7141.5,2.7918248175182483,11.59,1.9379155034462177,0.591,0.8394160583941606,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,1494.2,5,High,Stable
22.3573,82.30175,331.63,0.54,0.51,2026-06-02,2044,N20,VIIRS,n,2.0NRT,294.06,4.97,N,,industrial_direct,2,96,0.0,25488.2,3.5459414225941424,26.78,3.275989787681158,1.4016,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9986,7535.9,3,Medium,Stable
22.31432,82.53333,308.84,0.56,0.52,2026-06-02,2044,N20,VIIRS,n,2.0NRT,292.6,2.97,N,,industrial_nearby,1,98,38.9,8637.4,2.508492063492064,11.71,1.680059238942467,1.184,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9996,210.2,6,High,Stable
22.31897,82.53442,305.05,0.56,0.52,2026-06-02,2044,N20,VIIRS,n,2.0NRT,292.16,1.88,N,,industrial_direct,1,98,0.0,8111.3,2.508492063492064,11.71,1.680059238942467,0.7495,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,552.2,5,High,Stable
22.33556,82.57244,312.06,0.56,0.52,2026-06-02,2044,N20,VIIRS,n,2.0NRT,291.65,1.65,N,,industrial_direct,3,71,0.0,6705.5,2.7918248175182483,11.59,1.9379155034462177,0.591,0.8394160583941606,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,1958.8,4,Medium,Stable
22.33222,82.57325,325.15,0.56,0.52,2026-06-02,2044,N20,VIIRS,n,2.0NRT,292.2,3.91,N,,industrial_direct,3,71,0.0,7079.3,2.7918248175182483,11.59,1.9379155034462177,1.4005,0.8394160583941606,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9997,1579.8,4,Medium,Stable
22.35591,82.3014,341.41,0.45,0.39,2026-06-03,756,N20,VIIRS,l,2.0NRT,311.97,6.8,D,,industrial_direct,2,96,0.0,25547.6,3.5459414225941424,26.78,3.275989787681158,1.9177,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9986,7505.3,3,Medium,Stable
22.3318,82.57362,342.05,0.46,0.39,2026-06-03,756,N20,VIIRS,n,2.0NRT,304.75,3.94,D,,industrial_direct,3,71,0.0,7136.8,2.7918248175182483,11.59,1.9379155034462177,1.4113,0.8394160583941606,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9997,1527.1,4,Medium,Stable
22.19894,82.9481,332.67,0.48,0.4,2026-06-03,756,N20,VIIRS,n,2.0NRT,302.11,2.71,D,,unclassified,-1,0,13615.7,11400.0,,,,,,Unknown,unavailable,unavailable,unavailable,Normal,Unknown,0.9952,12295.5,1,Low,Stable
22.17416,82.98404,339.37,0.48,0.4,2026-06-03,756,N20,VIIRS,n,2.0NRT,301.16,14.83,D,,unclassified,-1,0,18067.4,15912.8,,,,,,Unknown,unavailable,unavailable,unavailable,Normal,Unknown,0.993,13972.5,1,Low,Stable
22.34146,82.4994,310.42,0.45,0.39,2026-06-03,2025,N20,VIIRS,n,2.0NRT,294.33,3.38,N,,industrial_direct,180,5,0.0,7367.8,1.0816666666666668,3.38,1.1588859593017191,3.1248,1.0,Unknown,unavailable,unavailable,unavailable,Abnormal spike,Unknown,0.9999,762.0,8,Critical,Abnormal
22.31407,82.52986,311.61,0.45,0.39,2026-06-03,2025,N20,VIIRS,n,2.0NRT,295.91,5.69,N,,industrial_direct,1,98,0.0,8729.0,2.508492063492064,11.71,1.680059238942467,2.2683,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9993,485.6,6,High,Stable
22.31638,82.51678,309.74,0.45,0.39,2026-06-03,2025,N20,VIIRS,n,2.0NRT,296.21,4.48,N,,industrial_direct,1,98,0.0,8854.1,2.508492063492064,11.71,1.680059238942467,1.7859,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9995,361.2,6,High,Stable
22.31685,82.53494,317.19,0.46,0.39,2026-06-03,2025,N20,VIIRS,n,2.0NRT,296.02,6.3,N,,industrial_direct,1,98,0.0,8335.2,2.508492063492064,11.71,1.680059238942467,2.5115,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Abnormal spike,Industrial,0.9991,467.7,9,Critical,Abnormal
22.35774,82.30222,335.63,0.44,0.39,2026-06-03,2025,N20,VIIRS,n,2.0NRT,297.28,8.61,N,,industrial_direct,2,96,0.0,25433.0,3.5459414225941424,26.78,3.275989787681158,2.4281,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9984,7505.2,3,Medium,Stable
22.31963,82.54003,309.21,0.46,0.39,2026-06-03,2025,N20,VIIRS,n,2.0NRT,295.4,4.2,N,,industrial_nearby,1,98,73.4,7968.1,2.508492063492064,11.71,1.680059238942467,1.6743,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9997,60.2,6,High,Stable
22.31856,82.56695,311.77,0.46,0.39,2026-06-03,2025,N20,VIIRS,n,2.0NRT,295.6,5.31,N,,industrial_direct,1,98,0.0,8319.8,2.508492063492064,11.71,1.680059238942467,2.1168,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9995,630.9,5,High,Stable
22.33118,82.57276,324.15,0.46,0.39,2026-06-03,2025,N20,VIIRS,n,2.0NRT,295.31,2.35,N,,industrial_direct,3,71,0.0,7167.7,2.7918248175182483,11.59,1.9379155034462177,0.8417,0.8394160583941606,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9998,1478.2,5,High,Stable
22.33276,82.60478,313.18,0.46,0.39,2026-06-03,2025,N20,VIIRS,n,2.0NRT,294.58,3.7,N,,industrial_nearby,5,73,12.6,8781.7,2.765913043478261,15.28,2.376793836187871,1.3377,0.8260869565217391,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9989,594.7,5,High,Stable
22.33473,82.57349,320.71,0.46,0.39,2026-06-03,2025,N20,VIIRS,n,2.0NRT,294.7,2.35,N,,industrial_direct,3,71,0.0,6832.1,2.7918248175182483,11.59,1.9379155034462177,0.8417,0.8394160583941606,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9998,1849.4,4,Medium,Stable
22.34103,82.4979,308.52,0.45,0.39,2026-06-03,2025,N20,VIIRS,n,2.0NRT,294.27,0.87,N,,industrial_direct,180,5,0.0,7506.2,1.0816666666666668,3.38,1.1588859593017191,0.8043,1.0,Unknown,unavailable,unavailable,unavailable,Normal,Unknown,0.9995,685.3,5,High,Stable
22.35699,82.30351,342.58,0.4,0.37,2026-06-04,737,N20,VIIRS,l,2.0NRT,309.53,7.91,D,,industrial_direct,2,96,0.0,25314.3,3.5459414225941424,26.78,3.275989787681158,2.2307,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9986,7357.2,3,Medium,Stable
22.2376,83.00816,344.8,0.41,0.45,2026-06-05,720,N20,VIIRS,n,2.0NRT,304.26,12.06,D,,unclassified,182,1,19026.5,14164.5,7.17,12.06,6.915504320004436,1.682,0.0,Unknown,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9747,19823.1,1,Low,Stable
22.21453,83.08594,333.69,0.41,0.45,2026-06-05,720,N20,VIIRS,n,2.0NRT,300.86,2.83,D,,unclassified,-1,0,27195.4,22580.2,,,,,,Unknown,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9849,25260.8,1,Low,Stable
22.24165,83.00727,331.42,0.41,0.45,2026-06-05,720,N20,VIIRS,n,2.0NRT,300.12,2.28,D,,unclassified,182,1,18932.9,13936.8,7.17,12.06,6.915504320004436,0.318,0.0,Unknown,unavailable,unavailable,unavailable,Normal,Unknown,0.993,20000.8,1,Low,Stable
22.33173,82.60754,333.55,0.43,0.46,2026-06-05,720,N20,VIIRS,n,2.0NRT,302.05,3.49,D,,industrial_direct,5,73,0.0,9058.1,2.765913043478261,15.28,2.376793836187871,1.2618,0.8260869565217391,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9983,311.1,6,High,Stable
22.33048,82.60762,333.19,0.43,0.46,2026-06-05,720,N20,VIIRS,n,2.0NRT,300.68,2.73,D,,industrial_nearby,5,73,31.7,9165.4,2.765913043478261,15.28,2.376793836187871,0.987,0.8260869565217391,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9984,208.7,6,High,Stable
22.31865,82.57177,304.58,0.44,0.46,2026-06-05,1949,N20,VIIRS,n,2.0NRT,277.74,2.27,N,,industrial_nearby,1,98,15.0,8444.6,2.508492063492064,11.71,1.680059238942467,0.9049,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9996,439.3,6,High,Stable
22.35923,82.30417,330.29,0.71,0.75,2026-06-06,839,N20,VIIRS,n,2.0NRT,295.21,3.68,D,,industrial_direct,2,96,0.0,25210.1,3.5459414225941424,26.78,3.275989787681158,1.0378,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9985,7264.4,3,Medium,Stable
22.35804,82.3024,335.86,0.71,0.75,2026-06-06,839,N20,VIIRS,n,2.0NRT,295.35,8.91,D,,industrial_direct,2,96,0.0,25409.7,3.5459414225941424,26.78,3.275989787681158,2.5127,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Abnormal spike,Industrial,0.9981,7477.5,6,High,Abnormal
22.12203,82.86837,342.98,0.38,0.43,2026-06-08,805,N20,VIIRS,n,2.0NRT,301.99,5.14,D,,unclassified,183,1,13755.7,17315.8,4.744999999999999,5.14,0.5586143571373723,1.0832,0.0,Unknown,unavailable,unavailable,unavailable,Normal,Unknown,0.9964,1856.2,2,Low,Stable
22.32906,83.08565,330.81,0.4,0.44,2026-06-08,805,N20,VIIRS,n,2.0NRT,300.58,2.22,D,,unclassified,-1,0,28738.1,22068.6,,,,,,Unknown,unavailable,unavailable,unavailable,Normal,Unknown,0.9907,15432.9,1,Low,Stable
22.35625,82.30447,350.72,0.54,0.42,2026-06-08,805,N20,VIIRS,n,2.0NRT,312.78,18.51,D,,industrial_direct,2,96,0.0,25229.4,3.5459414225941424,26.78,3.275989787681158,5.2201,0.7489539748953975,Industrial,0.0437,0.2393,-0.1247,Abnormal spike,Industrial,0.9985,7232.9,6,High,Abnormal
22.1891,83.08921,336.42,0.39,0.44,2026-06-08,805,N20,VIIRS,n,2.0NRT,302.68,2.56,D,,unclassified,-1,0,27965.2,23929.7,,,,,,Unknown,unavailable,unavailable,unavailable,Normal,Unknown,0.9891,24308.3,1,Low,Stable
22.12381,82.86797,342.38,0.38,0.43,2026-06-08,805,N20,VIIRS,n,2.0NRT,300.63,4.35,D,,unclassified,183,1,13556.2,17121.0,4.744999999999999,5.14,0.5586143571373723,0.9168,0.0,Unknown,unavailable,unavailable,unavailable,Normal,Unknown,0.9957,2052.7,2,Low,Stable
22.31394,82.52914,296.27,0.55,0.42,2026-06-08,2032,N20,VIIRS,n,2.0NRT,263.57,0.82,N,,industrial_direct,1,98,0.0,8758.2,2.508492063492064,11.71,1.680059238942467,0.3269,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,552.4,5,High,Stable
22.3168,82.53516,295.46,0.55,0.42,2026-06-08,2032,N20,VIIRS,n,2.0NRT,263.03,0.82,N,,industrial_direct,1,98,0.0,8337.4,2.508492063492064,11.71,1.680059238942467,0.3269,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,451.7,6,High,Stable
22.35605,82.3026,346.0,0.38,0.36,2026-06-09,744,N20,VIIRS,n,2.0NRT,313.84,10.22,D,,industrial_direct,2,96,0.0,25423.1,3.5459414225941424,26.78,3.275989787681158,2.8822,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Abnormal spike,Industrial,0.9984,7398.7,6,High,Abnormal
22.36263,82.30144,339.13,0.38,0.36,2026-06-09,744,N20,VIIRS,n,2.0NRT,306.96,3.76,D,,industrial_direct,2,96,0.0,25437.1,3.5459414225941424,26.78,3.275989787681158,1.0604,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9988,7437.0,3,Medium,Stable
22.33097,82.6074,341.49,0.38,0.36,2026-06-09,744,N20,VIIRS,l,2.0NRT,312.56,6.89,D,,industrial_direct,5,73,0.0,9110.1,2.765913043478261,15.28,2.376793836187871,2.491,0.8260869565217391,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9982,260.8,6,High,Stable
22.35934,82.30202,338.09,0.38,0.36,2026-06-09,744,N20,VIIRS,n,2.0NRT,307.35,3.76,D,,industrial_direct,2,96,0.0,25427.4,3.5459414225941424,26.78,3.275989787681158,1.0604,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9988,7473.1,3,Medium,Stable
22.32323,82.56558,316.15,0.38,0.36,2026-06-09,2014,N20,VIIRS,n,2.0NRT,296.74,4.64,N,,industrial_direct,1,98,0.0,7783.8,2.508492063492064,11.71,1.680059238942467,1.8497,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9997,1157.2,5,High,Stable
22.31935,82.56867,313.7,0.38,0.36,2026-06-09,2014,N20,VIIRS,n,2.0NRT,295.8,4.0,N,,industrial_direct,1,98,0.0,8280.8,2.508492063492064,11.71,1.680059238942467,1.5946,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9996,648.5,5,High,Stable
22.35805,82.30196,303.06,0.38,0.36,2026-06-09,2014,N20,VIIRS,n,2.0NRT,278.76,0.56,N,,industrial_direct,2,96,0.0,25454.4,3.5459414225941424,26.78,3.275989787681158,0.1579,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9996,7520.4,3,Medium,Stable
22.33251,82.57108,316.26,0.38,0.36,2026-06-09,2014,N20,VIIRS,n,2.0NRT,295.26,4.74,N,,industrial_direct,3,71,0.0,6968.5,2.7918248175182483,11.59,1.9379155034462177,1.6978,0.8394160583941606,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9996,1668.0,4,Medium,Escalating
22.32241,82.59206,314.94,0.38,0.36,2026-06-09,2014,N20,VIIRS,n,2.0NRT,292.96,3.38,N,,industrial_nearby,11,23,14.5,8921.5,1.7126666666666666,4.45,0.9003713154844096,1.9735,1.0,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9953,637.1,5,High,Stable
22.32287,82.5465,317.93,0.38,0.36,2026-06-09,2014,N20,VIIRS,n,2.0NRT,297.18,4.82,N,,industrial_direct,1,98,0.0,7579.0,2.508492063492064,11.71,1.680059238942467,1.9215,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9996,206.5,6,High,Stable
22.33052,82.60494,319.07,0.38,0.36,2026-06-09,2014,N20,VIIRS,n,2.0NRT,295.09,3.93,N,,industrial_nearby,5,73,35.2,8977.8,2.765913043478261,15.28,2.376793836187871,1.4209,0.8260869565217391,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9988,454.9,6,High,Stable
22.31474,82.53363,318.78,0.38,0.36,2026-06-09,2014,N20,VIIRS,n,2.0NRT,297.7,6.03,N,,industrial_nearby,1,98,12.6,8586.6,2.508492063492064,11.71,1.680059238942467,2.4038,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9991,241.0,6,High,Stable
